ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
13786,customer-237182,0,43,98,18,22,19,78
13787,customer-547339,0,46,26,26,22,38,96
13788,customer-216324,0,66,33,11,22,37,91
13789,customer-5131,0,23,14,18,22,13,89
13790,customer-547271,0,42,14,27,22,24,89
13791,customer-547270,0,43,23,21,22,25,94
13792,customer-237314,0,11,6,33,22,3,80
13793,customer-336925,0,33,36,14,22,4,93
13794,customer-336926,0,33,32,12,22,4,93
13795,customer-5157,0,24,23,17,22,12,93
13796,customer-547185,0,39,18,12,22,19,90
13797,customer-547186,0,39,19,21,22,18,93
13798,customer-101925,0,51,44,14,22,61,91
13799,customer-101924,0,51,38,11,22,61,91
13800,customer-354536,0,64,10,23,22,42,85
13801,customer-354535,0,64,11,21,22,43,86
13802,customer-5162,0,24,12,18,22,13,87
13803,customer-5147,0,21,84,35,22,22,59
13804,customer-547241,0,45,1,21,22,37,79
13805,customer-237305,0,12,9,15,22,6,86
13806,customer-237304,0,14,48,24,22,6,90
13807,customer-237303,0,13,51,24,22,6,87
13808,customer-169273,0,65,2,8,22,71,84
13809,customer-336932,0,32,12,9,22,3,87
13810,customer-5137,0,24,4,18,22,13,82
13811,customer-36629,0,52,18,5,22,63,87
13812,customer-36630,0,52,7,11,22,63,85
13813,customer-5134,0,21,98,32,22,15,71
13814,customer-547240,0,45,19,18,22,37,91
13815,customer-336801,0,40,55,17,22,25,85
13816,customer-5220,0,22,31,33,22,19,99
13817,customer-546972,0,40,1,26,22,23,77
13818,customer-336759,0,45,20,8,22,20,89
13819,customer-102232,0,53,25,35,22,63,98
13820,customer-5308,0,25,15,30,22,11,89
13821,customer-216026,0,66,28,12,22,36,92
13822,customer-336760,0,45,18,8,22,20,89
13823,customer-216027,0,65,19,9,22,36,89
13824,customer-5304,0,26,7,29,22,9,81
13825,customer-354952,0,61,56,9,22,23,86
13826,customer-237507,0,56,11,14,22,15,87
13827,customer-5300,0,24,26,20,22,6,94
13828,customer-216054,0,60,18,2,22,20,87
13829,customer-546669,0,36,12,17,22,15,87
13830,customer-546670,0,36,13,21,22,14,88
13831,customer-5295,0,24,91,24,22,20,70
13832,customer-216055,0,60,0,3,22,20,85
13833,customer-102130,0,62,29,6,22,50,89
13834,customer-102129,0,62,26,17,22,50,93
13835,customer-5291,0,25,89,6,22,11,83
13836,customer-237490,0,55,91,8,22,21,82
13837,customer-102091,0,37,9,14,22,5,86
13838,customer-36578,0,49,95,15,22,82,78
13839,customer-546653,0,38,5,29,22,22,79
13840,customer-546652,0,38,7,26,22,22,82
13841,customer-336758,0,45,25,9,22,20,91
13842,customer-5314,0,25,0,3,22,10,85
13843,customer-169100,0,51,14,11,22,24,88
13844,customer-355072,0,65,10,20,22,43,86
13845,customer-5337,0,25,99,11,22,10,82
13846,customer-5335,0,25,8,29,22,11,83
13847,customer-5334,0,25,16,24,22,11,90
13848,customer-59853,0,55,35,14,22,67,93
13849,customer-59854,0,55,38,8,22,67,89
13850,customer-73461,0,57,14,6,22,75,87
13851,customer-546559,0,35,18,20,22,14,91
13852,customer-5329,0,25,18,20,22,7,91
13853,customer-546730,0,43,18,38,22,35,92
13854,customer-546560,0,35,16,15,22,14,89
13855,customer-87697,0,33,30,9,22,3,91
13856,customer-355036,0,68,98,17,22,49,80
13857,customer-87698,0,33,32,6,22,3,89
13858,customer-102236,0,51,13,17,22,61,88
13859,customer-102235,0,51,14,23,22,62,89
13860,customer-237542,0,50,96,26,22,9,72
13861,customer-546621,0,41,14,41,22,35,88
13862,customer-237541,0,50,4,24,22,9,80
13863,customer-102234,0,51,18,29,22,62,92
13864,customer-102233,0,52,22,33,22,63,95
13865,customer-216021,0,67,25,15,22,38,93
13866,customer-546731,0,42,11,39,22,35,83
13867,customer-216127,0,52,94,23,22,24,74
13868,customer-5281,0,24,19,17,22,6,91
13869,customer-5247,0,23,6,29,22,13,80
13870,customer-546868,0,39,99,29,22,22,74
13871,customer-5243,0,25,23,15,22,11,92
13872,customer-102015,0,46,85,3,22,26,84
13873,customer-546880,0,37,18,24,22,17,91
13874,customer-546881,0,37,15,18,22,17,89
13875,customer-546882,0,37,9,14,22,16,86
13876,customer-59903,0,52,20,9,22,48,89
13877,customer-546883,0,37,9,17,22,16,85
13878,customer-59904,0,52,11,11,22,48,87
13879,customer-546867,0,39,3,24,22,23,80
13880,customer-59905,0,52,11,17,22,47,87
13881,customer-354748,0,31,60,15,22,17,83
13882,customer-5230,0,25,2,9,22,12,84
13883,customer-216244,0,71,81,5,22,78,83
13884,customer-546939,0,43,28,24,22,36,96
13885,customer-546940,0,43,6,5,22,36,86
13886,customer-354747,0,31,41,8,22,17,89
13887,customer-336800,0,40,54,11,22,25,86
13888,customer-87733,0,55,21,18,22,53,92
13889,customer-169129,0,49,91,24,22,14,70
13890,customer-546971,0,40,10,29,22,23,85
13891,customer-59906,0,51,12,20,22,47,87
13892,customer-547341,0,45,8,9,22,37,85
13893,customer-354766,0,30,59,2,22,12,86
13894,customer-237431,0,37,98,15,22,18,80
13895,customer-102090,0,37,11,12,22,5,87
13896,customer-5277,0,23,99,17,22,21,79
13897,customer-546762,0,39,2,29,22,22,77
13898,customer-216167,0,47,99,15,22,19,80
13899,customer-216168,0,47,98,17,22,19,78
13900,customer-5272,0,25,92,14,22,11,78
13901,customer-5271,0,25,15,20,22,11,90
13902,customer-216209,0,28,1,8,22,9,84
13903,customer-102033,0,44,96,11,22,21,81
13904,customer-354888,0,40,6,6,22,22,85
13905,customer-354767,0,30,83,14,22,12,77
13906,customer-546777,0,36,9,18,22,15,85
13907,customer-5263,0,23,22,17,22,5,93
13908,customer-102032,0,44,24,5,22,21,88
13909,customer-237435,0,39,77,30,22,20,64
13910,customer-237434,0,38,78,29,22,19,64
13911,customer-177409,0,55,0,8,22,24,84
13912,customer-546835,0,43,23,15,22,36,92
13913,customer-546836,0,43,12,23,22,36,87
13914,customer-177408,0,55,8,12,22,25,86
13915,customer-5253,0,25,94,15,22,12,78
13916,customer-5252,0,25,19,23,22,11,92
13917,customer-546778,0,36,7,20,22,15,84
13918,customer-177134,0,54,97,3,22,29,85
13919,customer-353090,0,32,14,6,22,17,87
13920,customer-353089,0,33,10,21,22,17,86
13921,customer-351296,0,41,92,17,22,35,77
13922,customer-550209,0,24,66,18,22,2,78
13923,customer-4041,0,21,45,9,22,4,89
13924,customer-4040,0,21,51,6,22,3,87
13925,customer-4039,0,21,6,3,22,2,86
13926,customer-4038,0,22,11,8,22,2,87
13927,customer-4037,0,22,23,9,22,2,90
13928,customer-217881,0,71,3,11,22,45,84
13929,customer-88130,0,50,13,18,22,57,88
13930,customer-88131,0,50,7,21,22,56,83
13931,customer-217882,0,71,98,12,22,45,81
13932,customer-550219,0,49,63,35,22,48,70
13933,customer-351295,0,41,2,11,22,35,83
13934,customer-235353,0,9,23,18,22,7,93
13935,customer-338252,0,39,32,17,22,14,94
13936,customer-4028,0,14,11,41,22,8,82
13937,customer-550259,0,47,35,29,22,31,98
13938,customer-4023,0,12,9,9,22,15,86
13939,customer-550260,0,47,40,26,22,30,95
13940,customer-4021,0,24,25,9,22,19,91
13941,customer-235343,0,8,94,47,22,1,54
13942,customer-4044,0,19,28,32,22,12,98
13943,customer-4045,0,18,2,5,22,12,85
13944,customer-4048,0,19,33,12,22,20,92
13945,customer-4049,0,18,44,48,22,20,93
13946,customer-99642,0,42,44,21,22,37,92
13947,customer-99641,0,42,33,18,22,37,94
13948,customer-99640,0,42,27,23,22,38,96
13949,customer-235448,0,36,81,30,22,17,63
13950,customer-4070,0,24,4,17,22,20,83
13951,customer-4069,0,24,18,14,22,20,90
13952,customer-235447,0,35,93,18,22,17,76
13953,customer-338197,0,63,10,32,22,12,84
13954,customer-4064,0,16,19,5,22,16,88
13955,customer-4063,0,16,36,17,22,16,94
13956,customer-351181,0,62,8,14,22,39,86
13957,customer-235428,0,40,26,39,22,2,98
13958,customer-99626,0,47,34,21,22,44,95
13959,customer-235427,0,41,25,35,22,3,98
13960,customer-99625,0,47,29,20,22,45,95
13961,customer-338198,0,63,11,35,22,12,84
13962,customer-351313,0,38,89,17,22,33,75
13963,customer-235369,0,3,88,18,22,4,74
13964,customer-170025,0,62,90,9,22,62,80
13965,customer-4052,0,15,86,29,22,10,65
13966,customer-4051,0,15,21,21,22,10,93
13967,customer-4050,0,18,43,32,22,21,94
13968,customer-99627,0,47,42,21,22,44,94
13969,customer-176814,0,60,8,3,22,47,86
13970,customer-99505,0,59,8,15,22,56,85
13971,customer-4016,0,16,37,26,22,16,96
13972,customer-550433,0,36,54,5,22,21,86
13973,customer-235171,0,48,9,20,22,12,86
13974,customer-3977,0,61,25,30,22,39,97
13975,customer-3976,0,12,11,32,22,4,85
13976,customer-170176,0,61,8,6,22,47,86
13977,customer-3974,0,13,10,42,22,8,81
13978,customer-217905,0,67,19,15,22,39,91
13979,customer-550490,0,24,34,17,22,3,94
13980,customer-217906,0,67,19,14,22,39,91
13981,customer-170177,0,61,4,6,22,47,85
13982,customer-3969,0,12,32,20,22,15,95
13983,customer-550501,0,48,66,35,22,48,68
13984,customer-235156,0,52,2,15,22,12,82
13985,customer-3966,0,24,32,5,22,19,89
13986,customer-3964,0,16,38,33,22,17,98
13987,customer-217907,0,67,16,11,22,39,89
13988,customer-350958,0,39,30,8,22,20,90
13989,customer-235140,0,55,1,11,22,16,83
13990,customer-99373,0,40,88,9,22,30,81
13991,customer-99372,0,40,30,18,22,31,94
13992,customer-350957,0,40,22,26,22,20,94
13993,customer-88152,0,46,8,12,22,47,85
13994,customer-170159,0,63,8,9,22,54,86
13995,customer-550404,0,47,35,24,22,31,96
13996,customer-235218,0,42,8,20,22,21,85
13997,customer-64124,0,41,15,12,22,21,89
13998,customer-550288,0,36,65,17,22,21,80
13999,customer-99412,0,43,9,15,22,17,86
14000,customer-64123,0,41,6,9,22,21,85
14001,customer-64122,0,41,96,14,22,21,80
14002,customer-351140,0,66,97,27,22,46,73
14003,customer-550350,0,24,31,20,22,2,95
14004,customer-550351,0,24,67,17,22,2,78
14005,customer-4003,0,15,92,11,22,11,80
14006,customer-4002,0,19,39,44,22,20,98
14007,customer-351180,0,62,11,15,22,39,87
14008,customer-4001,0,17,83,15,22,20,76
14009,customer-235299,0,37,29,14,22,22,93
14010,customer-3997,0,19,32,17,22,12,94
14011,customer-170118,0,65,7,5,22,71,86
14012,customer-3995,0,22,35,11,22,4,91
14013,customer-338420,0,65,17,18,22,37,91
14014,customer-338421,0,64,15,21,22,37,89
14015,customer-351034,0,63,56,11,22,23,85
14016,customer-550362,0,48,64,36,22,48,69
14017,customer-99394,0,44,99,20,22,23,78
14018,customer-99393,0,44,0,12,22,23,82
14019,customer-235300,0,36,88,17,22,22,75
14020,customer-550545,0,46,33,27,22,31,98
14021,customer-4076,0,12,0,8,22,16,84
14022,customer-4079,0,14,13,36,22,9,86
14023,customer-176868,0,54,27,6,22,28,89
14024,customer-99678,0,44,92,17,22,23,77
14025,customer-4153,0,13,1,18,22,17,80
14026,customer-4152,0,13,1,14,22,17,82
14027,customer-235530,0,55,1,14,22,16,82
14028,customer-235529,0,55,1,15,22,16,81
14029,customer-4148,0,21,2,35,22,18,73
14030,customer-217613,0,60,25,2,22,23,87
14031,customer-99677,0,44,98,11,22,23,81
14032,customer-338105,0,31,20,18,22,3,92
14033,customer-351542,0,39,17,11,22,20,89
14034,customer-235513,0,54,85,17,22,21,75
14035,customer-235512,0,54,79,5,22,21,83
14036,customer-550053,0,27,75,9,22,6,80
14037,customer-550054,0,27,84,6,22,6,82
14038,customer-550055,0,27,2,6,22,6,84
14039,customer-4137,0,15,86,14,22,10,77
14040,customer-4136,0,18,51,33,22,21,87
14041,customer-4135,0,17,51,44,22,21,84
14042,customer-235511,0,54,40,6,22,22,89
14043,customer-4133,0,19,92,12,22,21,79
14044,customer-99697,0,43,10,18,22,18,86
14045,customer-235545,0,53,98,14,22,12,80
14046,customer-235546,0,53,2,17,22,12,82
14047,customer-217580,0,67,15,14,22,38,89
14048,customer-217555,0,71,99,12,22,46,82
14049,customer-549935,0,49,64,30,22,48,74
14050,customer-169945,0,52,27,11,22,27,91
14051,customer-4183,0,16,24,11,22,14,91
14052,customer-549936,0,50,65,29,22,47,73
14053,customer-235561,0,48,7,23,22,11,83
14054,customer-351723,0,66,96,29,22,46,71
14055,customer-217578,0,67,23,15,22,39,92
14056,customer-549974,0,48,41,26,22,30,94
14057,customer-169946,0,52,22,11,22,27,90
14058,customer-235510,0,54,38,9,22,22,91
14059,customer-99790,0,59,98,17,22,56,79
14060,customer-550002,0,37,35,23,22,20,96
14061,customer-169947,0,52,18,12,22,27,90
14062,customer-4170,0,17,17,9,22,21,89
14063,customer-176880,0,55,0,12,22,24,82
14064,customer-4168,0,19,29,24,22,12,97
14065,customer-351618,0,62,66,8,22,23,83
14066,customer-351617,0,62,48,5,22,23,87
14067,customer-4165,0,22,98,8,22,2,83
14068,customer-4164,0,22,34,15,22,2,94
14069,customer-217579,0,67,19,12,22,38,90
14070,customer-99789,0,59,7,12,22,56,85
14071,customer-217855,0,70,90,6,22,58,83
14072,customer-235509,0,54,33,14,22,22,93
14073,customer-4129,0,19,29,20,22,12,95
14074,customer-60535,0,47,9,11,22,31,86
14075,customer-351386,0,32,38,9,22,16,91
14076,customer-550119,0,48,39,29,22,31,96
14077,customer-4098,0,15,8,9,22,10,86
14078,customer-351385,0,32,24,14,22,16,92
14079,customer-217780,0,28,5,20,22,5,82
14080,customer-338115,0,78,14,39,22,47,87
14081,customer-4094,0,18,42,36,22,21,95
14082,customer-4093,0,19,47,52,22,21,88
14083,customer-4091,0,19,42,18,22,20,93
14084,customer-217805,0,30,100,32,22,10,72
14085,customer-36952,0,49,92,5,22,83,83
14086,customer-4088,0,19,22,20,22,12,93
14087,customer-4087,0,22,32,17,22,2,94
14088,customer-550149,0,36,35,23,22,21,96
14089,customer-4085,0,50,91,17,22,23,76
14090,customer-550150,0,36,64,21,22,20,78
14091,customer-217829,0,27,27,9,22,9,91
14092,customer-36953,0,50,90,18,22,83,74
14093,customer-4081,0,13,14,36,22,4,87
14094,customer-36954,0,50,95,18,22,82,76
14095,customer-338114,0,78,14,41,22,47,87
14096,customer-217773,0,42,5,20,22,17,82
14097,customer-550080,0,49,63,33,22,48,72
14098,customer-217772,0,42,4,18,22,17,82
14099,customer-217661,0,43,20,30,22,3,94
14100,customer-4127,0,22,33,17,22,2,94
14101,customer-338106,0,31,24,17,22,3,93
14102,customer-338107,0,31,28,14,22,2,93
14103,customer-235489,0,53,81,11,22,30,78
14104,customer-235488,0,53,84,15,22,30,76
14105,customer-235487,0,53,83,15,22,30,76
14106,customer-338108,0,31,34,11,22,2,91
14107,customer-338109,0,30,40,9,22,1,90
14108,customer-99656,0,40,7,18,22,31,84
14109,customer-351541,0,40,21,33,22,20,95
14110,customer-351424,0,30,89,12,22,9,79
14111,customer-99655,0,40,20,20,22,31,92
14112,customer-235482,0,51,70,14,22,29,79
14113,customer-235481,0,51,79,6,22,29,82
14114,customer-4113,0,24,97,9,22,20,82
14115,customer-550069,0,24,67,20,22,1,77
14116,customer-235480,0,51,84,5,22,28,83
14117,customer-217729,0,49,3,27,22,22,78
14118,customer-338113,0,79,14,39,22,47,87
14119,customer-4107,0,16,32,14,22,15,93
14120,customer-169979,0,50,8,20,22,15,85
14121,customer-176815,0,60,0,5,22,47,85
14122,customer-550546,0,46,41,21,22,31,94
14123,customer-39184,0,50,86,17,22,86,74
14124,customer-550569,0,36,30,15,22,21,93
14125,customer-3808,0,51,58,8,22,24,85
14126,customer-218060,0,49,2,27,22,22,77
14127,customer-338574,0,39,13,12,22,26,88
14128,customer-3804,0,11,19,26,22,6,92
14129,customer-99072,0,43,39,20,22,38,94
14130,customer-3802,0,11,2,15,22,12,82
14131,customer-234757,0,52,6,11,22,13,85
14132,customer-3800,0,23,8,11,22,17,86
14133,customer-234756,0,52,1,12,22,13,82
14134,customer-551052,0,47,61,20,22,48,80
14135,customer-170260,0,50,4,17,22,15,83
14136,customer-99071,0,44,30,24,22,38,97
14137,customer-338575,0,39,22,6,22,26,88
14138,customer-3794,0,15,2,14,22,20,83
14139,customer-3793,0,15,36,29,22,19,97
14140,customer-350453,0,63,52,11,22,23,87
14141,customer-234741,0,55,3,14,22,16,83
14142,customer-234740,0,55,5,9,22,16,85
14143,customer-338576,0,39,49,8,22,26,87
14144,customer-218102,0,42,6,15,22,18,84
14145,customer-551086,0,46,36,30,22,35,98
14146,customer-3809,0,52,68,12,22,24,80
14147,customer-350558,0,65,98,21,22,46,77
14148,customer-551037,0,24,29,29,22,4,98
14149,customer-234771,0,48,14,15,22,12,88
14150,customer-73586,0,45,33,17,22,33,94
14151,customer-3835,0,15,31,29,22,19,98
14152,customer-73587,0,44,32,12,22,33,93
14153,customer-64075,0,47,88,3,22,31,84
14154,customer-350559,0,66,91,27,22,46,69
14155,customer-99092,0,40,84,5,22,30,83
14156,customer-99091,0,40,41,20,22,30,93
14157,customer-3829,0,14,98,9,22,11,83
14158,customer-234819,0,42,97,17,22,21,79
14159,customer-3827,0,17,11,36,22,19,83
14160,customer-551087,0,46,45,29,22,35,93
14161,customer-3826,0,17,49,26,22,18,89
14162,customer-3824,0,18,64,21,22,18,78
14163,customer-3823,0,18,87,12,22,11,78
14164,customer-3822,0,18,49,8,22,11,87
14165,customer-3821,0,18,36,12,22,11,92
14166,customer-3820,0,19,45,8,22,9,88
14167,customer-234818,0,42,11,20,22,21,87
14168,customer-550981,0,35,36,29,22,22,97
14169,customer-3816,0,21,10,9,22,4,87
14170,customer-37038,0,48,5,15,22,52,84
14171,customer-37039,0,48,96,18,22,51,78
14172,customer-3825,0,17,33,14,22,18,93
14173,customer-550953,0,45,39,26,22,31,96
14174,customer-218103,0,42,1,17,22,18,81
14175,customer-3782,0,14,13,20,22,12,88
14176,customer-218138,0,30,98,29,22,10,72
14177,customer-3745,0,16,2,23,22,19,79
14178,customer-3744,0,15,15,9,22,21,88
14179,customer-3743,0,15,41,29,22,20,95
14180,customer-37062,0,46,17,9,22,44,89
14181,customer-37063,0,46,15,11,22,44,88
14182,customer-234655,0,35,83,24,22,16,68
14183,customer-98848,0,42,96,17,22,17,78
14184,customer-218160,0,28,30,15,22,10,94
14185,customer-551186,0,24,31,23,22,4,96
14186,customer-60732,0,55,42,5,22,69,88
14187,customer-60733,0,55,30,3,22,69,88
14188,customer-218161,0,28,10,15,22,10,87
14189,customer-3731,0,14,4,12,22,12,84
14190,customer-551199,0,47,54,17,22,48,85
14191,customer-551200,0,47,54,23,22,47,85
14192,customer-3728,0,16,76,36,22,18,59
14193,customer-3727,0,16,82,12,22,18,78
14194,customer-338714,0,30,25,2,22,1,87
14195,customer-170402,0,65,11,5,22,71,86
14196,customer-3724,0,18,28,35,22,17,98
14197,customer-98943,0,58,11,20,22,57,87
14198,customer-98944,0,58,1,18,22,57,80
14199,customer-3750,0,23,21,5,22,17,88
14200,customer-3752,0,11,94,12,22,12,80
14201,customer-99054,0,48,39,23,22,45,95
14202,customer-3779,0,17,81,35,22,19,59
14203,customer-234726,0,54,97,8,22,20,83
14204,customer-551097,0,45,39,26,22,31,96
14205,customer-234725,0,54,38,5,22,21,88
14206,customer-234724,0,54,43,17,22,21,92
14207,customer-170307,0,62,98,9,22,62,83
14208,customer-3772,0,18,45,41,22,10,92
14209,customer-3771,0,19,41,41,22,10,96
14210,customer-3770,0,19,42,30,22,10,94
14211,customer-3783,0,14,77,6,22,12,82
14212,customer-3769,0,21,12,12,22,4,88
14213,customer-170308,0,63,85,9,22,62,80
14214,customer-99053,0,48,34,23,22,45,96
14215,customer-99052,0,49,31,18,22,46,94
14216,customer-99051,0,49,26,18,22,46,94
14217,customer-218112,0,29,17,24,22,5,91
14218,customer-176598,0,54,0,5,22,28,85
14219,customer-218113,0,28,4,15,22,6,83
14220,customer-551127,0,34,35,29,22,22,98
14221,customer-170342,0,62,89,8,22,76,81
14222,customer-3753,0,10,21,18,22,6,92
14223,customer-551098,0,44,46,21,22,31,91
14224,customer-234902,0,36,6,6,22,22,85
14225,customer-338526,0,46,9,15,22,21,86
14226,customer-3841,0,23,14,5,22,18,87
14227,customer-235092,0,52,64,18,22,29,79
14228,customer-3919,0,16,40,42,22,17,96
14229,customer-235091,0,51,63,15,22,28,81
14230,customer-99338,0,47,39,24,22,44,95
14231,customer-99337,0,48,37,21,22,45,95
14232,customer-235090,0,51,55,8,22,28,86
14233,customer-550706,0,36,46,21,22,21,91
14234,customer-235089,0,51,42,6,22,28,89
14235,customer-99336,0,48,30,23,22,45,96
14236,customer-550754,0,24,52,9,22,3,87
14237,customer-176609,0,55,90,14,22,24,77
14238,customer-3908,0,15,96,17,22,11,78
14239,customer-3907,0,18,16,35,22,20,90
14240,customer-3906,0,18,78,12,22,19,78
14241,customer-176608,0,55,2,20,22,25,81
14242,customer-3904,0,18,5,18,22,12,83
14243,customer-235056,0,35,86,20,22,16,73
14244,customer-550766,0,47,61,14,22,49,83
14245,customer-550767,0,48,67,27,22,48,72
14246,customer-350802,0,33,46,17,22,16,91
14247,customer-350801,0,33,34,9,22,16,91
14248,customer-350841,0,30,95,14,22,9,79
14249,customer-550681,0,46,39,23,22,31,95
14250,customer-176676,0,66,75,23,22,61,71
14251,customer-3925,0,23,14,8,22,19,87
14252,customer-550570,0,36,58,23,22,21,81
14253,customer-235124,0,54,88,6,22,21,83
14254,customer-235123,0,54,55,9,22,21,86
14255,customer-550623,0,24,39,11,22,3,91
14256,customer-3946,0,19,96,21,22,12,75
14257,customer-235122,0,54,47,18,22,22,90
14258,customer-235121,0,54,48,20,22,22,90
14259,customer-99355,0,43,40,24,22,38,95
14260,customer-235120,0,54,46,14,22,22,90
14261,customer-550635,0,47,61,15,22,49,82
14262,customer-235039,0,40,27,38,22,2,98
14263,customer-99354,0,43,31,23,22,38,96
14264,customer-550636,0,48,68,30,22,48,69
14265,customer-170225,0,53,14,9,22,28,88
14266,customer-3935,0,11,19,17,22,3,91
14267,customer-170226,0,53,11,11,22,28,87
14268,customer-235100,0,53,71,15,22,30,77
14269,customer-235099,0,53,74,15,22,30,76
14270,customer-3930,0,12,11,39,22,8,83
14271,customer-37005,0,52,2,8,22,63,85
14272,customer-3927,0,13,32,30,22,15,98
14273,customer-3926,0,23,91,14,22,19,78
14274,customer-170224,0,53,21,12,22,28,91
14275,customer-235038,0,40,26,38,22,2,98
14276,customer-350800,0,33,14,12,22,16,88
14277,customer-3894,0,12,2,29,22,7,77
14278,customer-350714,0,40,92,9,22,35,81
14279,customer-3862,0,18,94,20,22,12,75
14280,customer-338524,0,46,22,21,22,21,93
14281,customer-550894,0,24,35,18,22,4,94
14282,customer-3859,0,21,23,12,22,3,91
14283,customer-550895,0,23,9,2,22,4,86
