ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
24343,product-363446,6,51,77,44,19,10,87
24344,product-363556,6,64,65,41,31,3,84
24345,product-363559,6,85,65,41,32,4,82
24346,product-363589,6,78,66,31,18,9,82
24347,product-363826,6,30,77,35,16,13,89
24348,product-363828,6,11,78,37,17,12,87
24349,product-363878,6,9,77,56,48,17,86
24350,product-45252,6,49,48,17,23,29,87
24351,product-45251,6,48,48,15,23,29,87
24352,product-363970,6,72,66,32,18,8,83
24353,product-363971,6,94,66,32,19,8,83
24354,product-45245,6,84,47,2,22,31,82
24355,product-45312,6,41,69,22,27,44,89
24356,product-362676,6,31,77,45,16,11,89
24357,product-362672,6,25,78,41,16,12,89
24358,product-45452,6,33,55,36,28,55,89
24359,product-45667,6,84,57,27,26,70,82
24360,product-45664,6,21,56,26,24,71,89
24361,product-362111,6,96,73,6,23,32,83
24362,product-45657,6,14,57,30,27,74,87
24363,product-45654,6,93,58,56,30,80,83
24364,product-45653,6,84,58,58,30,81,81
24365,product-45631,6,60,52,18,23,78,85
24366,product-362112,6,96,73,8,23,32,83
24367,product-45613,6,16,56,2,22,56,88
24368,product-362343,6,54,76,64,47,16,86
24369,product-45527,6,18,41,3,22,22,88
24370,product-45526,6,39,41,4,22,22,89
24371,product-45511,6,35,45,8,25,25,89
24372,product-45495,6,47,48,24,23,28,88
24373,product-362402,6,39,64,10,23,9,89
24374,product-362427,6,12,67,38,20,8,87
24375,product-45490,6,9,48,11,23,30,86
24376,product-45488,6,71,48,6,24,31,83
24377,product-45481,6,22,48,9,24,33,89
24378,product-362429,6,33,67,35,20,8,89
24379,product-45468,6,92,53,31,24,49,83
24380,product-45462,6,27,54,30,25,51,89
24381,product-45460,6,40,54,30,26,52,89
24382,product-362664,6,35,82,30,24,19,89
24383,product-362665,6,36,82,30,24,19,89
24384,product-360546,6,46,63,18,21,8,88
24385,product-360492,6,79,76,61,48,14,82
24386,product-360452,6,36,78,53,46,11,89
24387,product-360451,6,39,78,55,12,11,89
24388,product-46815,6,14,47,2,22,33,87
24389,product-357986,6,21,64,2,22,6,89
24390,product-358231,6,89,74,22,32,15,82
24391,product-358276,6,81,78,70,54,15,82
24392,product-358283,6,28,75,51,51,23,89
24393,product-358299,6,47,64,5,22,9,88
24394,product-46764,6,65,53,41,23,51,84
24395,product-358307,6,34,64,0,22,6,90
24396,product-46759,6,36,53,41,22,53,89
24397,product-46730,6,34,56,35,23,70,90
24398,product-46728,6,7,57,34,26,71,86
24399,product-46816,6,81,48,3,23,33,82
24400,product-46714,6,8,59,52,31,79,86
24401,product-358634,6,32,64,2,22,6,89
24402,product-46636,6,46,67,2,22,43,88
24403,product-358710,6,81,70,24,28,16,81
24404,product-358711,6,57,70,26,29,16,85
24405,product-46633,6,35,67,2,22,43,89
24406,product-358803,6,82,67,32,38,43,82
24407,product-358804,6,15,67,33,41,43,87
24408,product-358860,6,58,70,5,24,15,85
24409,product-46587,6,12,45,3,23,26,87
24410,product-46582,6,22,46,13,26,27,89
24411,product-46581,6,10,46,15,26,27,86
24412,product-46711,6,74,58,58,30,81,83
24413,product-46818,6,83,48,6,23,32,82
24414,product-46824,6,99,48,18,24,31,84
24415,product-357984,6,81,64,0,22,7,81
24416,product-357126,6,40,54,2,22,28,89
24417,product-357148,6,97,48,0,22,34,84
24418,product-47063,6,98,48,11,24,32,83
24419,product-357309,6,73,71,36,33,9,83
24420,product-47058,6,24,48,3,22,34,89
24421,product-47025,6,50,54,32,35,45,87
24422,product-47022,6,54,54,35,33,46,86
24423,product-357333,6,40,65,11,25,12,89
24424,product-357339,6,38,64,0,22,10,89
24425,product-47015,6,61,54,37,30,49,85
24426,product-47014,6,46,54,38,30,49,88
24427,product-357356,6,46,65,18,29,3,88
24428,product-47008,6,77,53,39,27,51,82
24429,product-357357,6,47,65,20,28,3,87
24430,product-47004,6,40,53,41,26,53,89
24431,product-357393,6,81,72,39,33,11,82
24432,product-46962,6,25,57,37,27,73,89
24433,product-46961,6,91,57,38,27,74,83
24434,product-46928,6,41,53,24,24,62,89
24435,product-46927,6,47,53,24,21,60,87
24436,product-46905,6,82,58,8,25,54,82
24437,product-46903,6,50,58,6,23,53,87
24438,product-357670,6,59,64,0,22,8,85
24439,product-357800,6,88,50,0,22,39,82
24440,product-357982,6,48,63,2,22,8,87
24441,product-46574,6,71,48,11,23,31,82
24442,product-375155,6,18,65,3,22,57,88
24443,product-358933,6,31,64,12,23,10,89
24444,product-46568,6,26,47,0,22,33,89
24445,product-359795,6,25,78,56,12,12,89
24446,product-46307,6,19,48,15,23,30,88
24447,product-359836,6,58,77,71,50,16,85
24448,product-46304,6,68,48,9,23,31,83
24449,product-46302,6,83,47,4,22,32,82
24450,product-359878,6,39,63,8,22,6,89
24451,product-359888,6,50,66,39,32,4,87
24452,product-46277,6,35,55,33,37,42,89
24453,product-359955,6,47,69,38,26,15,87
24454,product-359986,6,47,71,32,33,27,88
24455,product-360104,6,32,78,54,12,12,89
24456,product-359788,6,60,69,0,22,17,85
24457,product-360105,6,51,78,55,13,11,87
24458,product-360107,6,28,78,52,46,10,89
24459,product-360108,6,22,78,50,46,10,89
24460,product-360148,6,62,76,65,48,15,84
24461,product-360200,6,8,64,12,22,7,86
24462,product-46263,6,93,54,41,25,47,83
24463,product-46262,6,12,54,41,25,48,87
24464,product-360201,6,12,64,11,22,6,87
24465,product-360261,6,40,68,14,23,12,89
24466,product-360262,6,78,67,15,22,12,82
24467,product-46255,6,59,53,37,23,50,85
24468,product-46219,6,75,56,39,22,64,82
24469,product-46272,6,89,54,37,36,44,82
24470,product-359633,6,69,69,25,27,14,83
24471,product-359620,6,78,68,6,23,13,82
24472,product-359619,6,83,68,7,23,13,82
24473,product-46553,6,40,53,22,33,39,89
24474,product-358943,6,90,64,0,22,6,83
24475,product-358945,6,53,63,2,22,5,86
24476,product-358956,6,77,66,39,30,5,82
24477,product-359019,6,36,70,27,28,16,89
24478,product-46528,6,52,54,41,30,48,87
24479,product-46504,6,40,55,45,21,57,89
24480,product-46490,6,79,57,40,24,63,82
24481,product-46478,6,12,56,34,25,70,87
24482,product-359246,6,12,63,10,22,8,87
24483,product-359247,6,81,63,9,22,7,82
24484,product-46473,6,78,57,32,26,71,82
24485,product-46470,6,18,57,34,26,74,88
24486,product-46469,6,28,57,35,26,74,89
24487,product-46462,6,34,58,43,30,77,90
24488,product-359251,6,59,64,2,23,6,85
24489,product-46456,6,62,59,55,31,80,84
24490,product-46373,6,46,67,2,22,44,88
24491,product-359323,6,40,70,27,28,15,89
24492,product-359524,6,54,77,69,50,16,86
24493,product-359525,6,57,77,71,50,16,85
24494,product-359526,6,62,77,73,50,16,84
24495,product-359571,6,69,65,32,30,4,83
24496,product-359618,6,40,67,8,22,12,89
24497,product-46319,6,10,46,17,26,27,87
24498,product-46569,6,90,47,2,22,33,83
24499,product-48997,6,42,55,23,25,61,89
24500,product-375156,6,18,65,2,23,57,88
24501,product-41549,6,35,49,17,29,35,89
24502,product-392274,6,46,31,12,28,7,88
24503,product-392355,6,92,38,24,38,19,83
24504,product-37097,6,19,49,14,24,41,88
24505,product-392374,6,54,31,11,28,7,86
24506,product-392404,6,47,46,6,22,37,88
24507,product-392451,6,81,38,26,39,19,82
24508,product-37067,6,75,55,34,32,59,83
24509,product-392452,6,99,38,25,30,18,84
24510,product-392454,6,86,38,24,31,18,82
24511,product-392456,6,88,38,24,31,17,83
24512,product-392457,6,89,38,24,31,17,83
24513,product-392250,6,8,37,23,29,18,86
24514,product-37057,6,90,55,22,24,63,83
24515,product-392460,6,33,29,0,22,9,89
24516,product-37051,6,61,55,6,25,66,85
24517,product-37043,6,25,55,19,27,72,89
24518,product-37037,6,34,56,32,30,74,89
24519,product-37036,6,38,56,34,30,74,89
24520,product-392546,6,58,38,24,28,18,85
24521,product-392547,6,68,38,24,29,18,83
24522,product-37029,6,16,57,49,31,76,88
24523,product-37026,6,16,57,58,32,78,88
24524,product-37022,6,28,58,69,34,79,89
24525,product-37021,6,14,58,71,28,80,87
24526,product-37056,6,10,55,18,24,64,86
24527,product-36899,6,38,42,32,26,17,89
24528,product-392249,6,30,37,23,36,19,89
24529,product-37115,6,99,46,14,25,30,84
24530,product-390994,6,18,39,11,26,17,88
24531,product-37305,6,75,55,34,32,59,83
24532,product-391192,6,22,32,0,22,11,89
24533,product-37301,6,11,55,37,25,60,87
24534,product-37296,6,86,55,26,24,62,82
24535,product-37295,6,67,55,24,24,63,83
24536,product-391194,6,52,26,0,22,9,87
24537,product-37288,6,91,55,10,23,66,83
24538,product-391315,6,12,41,14,23,22,87
24539,product-391337,6,69,26,0,22,9,83
24540,product-37279,6,38,55,19,27,72,89
24541,product-37110,6,14,45,6,22,33,87
24542,product-391434,6,69,27,2,23,6,83
24543,product-37272,6,34,56,34,30,75,89
24544,product-37269,6,11,57,41,32,76,87
24545,product-391438,6,61,24,2,22,1,85
24546,product-391465,6,14,56,30,40,42,87
24547,product-37258,6,44,58,73,28,80,88
24548,product-391510,6,60,39,11,31,18,85
24549,product-391526,6,75,27,2,23,8,83
24550,product-37124,6,84,45,2,22,26,81
24551,product-391530,6,84,27,0,22,6,82
24552,product-37118,6,51,45,8,24,29,87
24553,product-391605,6,51,39,13,30,19,87
24554,product-391435,6,10,27,0,22,6,86
24555,product-36882,6,59,45,13,24,29,85
24556,product-392584,6,94,47,6,27,36,83
24557,product-36879,6,76,45,18,24,30,83
24558,product-36633,6,11,49,17,24,40,87
24559,product-393416,6,15,37,18,32,17,87
24560,product-36618,6,23,52,2,22,51,89
24561,product-36603,6,16,55,28,31,57,88
24562,product-394054,6,33,29,2,22,18,89
24563,product-394136,6,40,40,0,22,25,89
24564,product-36597,6,88,55,34,25,61,82
24565,product-36587,6,66,54,2,22,68,83
24566,product-394267,6,7,36,29,44,12,86
24567,product-36579,6,25,55,15,27,71,89
24568,product-394275,6,18,40,3,21,38,88
24569,product-36637,6,98,49,15,24,38,84
24570,product-36567,6,46,57,41,32,75,88
24571,product-36563,6,22,57,52,32,76,88
24572,product-394440,6,45,47,29,45,43,88
24573,product-36556,6,23,57,67,33,79,89
24574,product-394512,6,23,23,2,22,4,89
24575,product-36554,6,34,58,73,33,80,89
24576,product-394625,6,41,39,3,23,23,89
24577,product-394668,6,23,39,4,23,34,89
24578,product-36551,6,66,58,76,39,81,83
24579,product-36550,6,59,57,75,37,81,85
24580,product-394699,6,40,37,0,22,21,89
24581,product-36486,6,84,55,19,30,73,82
24582,product-394326,6,19,32,0,22,18,88
24583,product-393372,6,46,41,4,22,27,88
24584,product-36643,6,66,45,15,23,31,83
24585,product-393273,6,34,42,0,22,30,90
24586,product-36867,6,14,49,16,24,40,87
24587,product-392629,6,67,38,25,40,19,84
24588,product-36853,6,32,52,0,22,51,89
24589,product-36842,6,34,55,21,31,56,89
24590,product-36840,6,28,55,26,31,57,89
24591,product-36838,6,14,56,30,32,58,87
24592,product-36833,6,97,55,38,25,60,84
24593,product-36831,6,88,55,33,25,61,82
24594,product-392713,6,31,38,23,28,19,89
24595,product-392973,6,39,39,15,31,18,89
24596,product-393065,6,38,27,8,24,5,89
24597,product-393068,6,14,51,21,34,48,87
24598,product-393145,6,39,39,15,31,18,89
24599,product-393156,6,61,51,22,34,47,85
24600,product-393180,6,19,42,0,22,31,88
24601,product-393182,6,42,42,0,22,31,88
24602,product-393221,6,26,37,13,26,20,89
24603,product-36789,6,56,57,60,32,78,86
24604,product-36788,6,50,57,62,32,78,87
24605,product-393237,6,9,27,0,22,7,86
24606,product-393268,6,99,47,17,30,34,84
24607,product-393271,6,17,42,2,22,31,88
24608,product-36778,6,68,57,70,36,82,83
24609,product-36777,6,66,57,69,36,82,83
24610,product-36694,6,11,69,43,26,52,87
24611,product-390986,6,23,41,3,22,22,89
24612,product-36459,6,97,67,15,25,58,84
24613,product-37320,6,97,52,0,22,52,83
24614,product-390984,6,32,41,2,22,22,89
24615,product-390026,6,18,36,13,23,9,88
24616,product-390029,6,12,36,14,23,8,87
24617,product-38009,6,7,46,2,23,35,86
24618,product-38001,6,26,48,2,22,39,89
24619,product-38000,6,35,48,3,22,39,89
24620,product-37989,6,29,53,15,25,49,89
24621,product-390059,6,35,36,11,24,9,89
24622,product-390111,6,8,36,12,24,8,86
24623,product-37970,6,7,56,36,29,59,86
24624,product-390141,6,53,36,3,22,11,87
24625,product-390173,6,10,36,2,22,12,86
24626,product-390024,6,92,36,10,23,10,83
24627,product-37961,6,91,55,13,25,65,83
24628,product-390183,6,88,36,14,26,7,83
24629,product-37939,6,16,57,50,26,78,88
24630,product-37938,6,25,57,52,26,78,89
24631,product-37937,6,42,57,54,26,79,88
24632,product-37933,6,60,57,63,26,80,85
24633,product-37932,6,32,57,65,26,80,89
24634,product-390184,6,94,36,15,27,7,83
24635,product-37922,6,54,57,59,35,84,86
24636,product-37921,6,66,57,58,36,84,83
24637,product-37910,6,47,55,44,30,85,87
24638,product-37909,6,75,55,43,30,85,82
24639,product-37941,6,22,57,46,25,77,89
24640,product-37862,6,88,67,7,24,58,82
24641,product-390023,6,96,36,9,23,11,83
24642,product-38069,6,33,67,0,22,57,89
24643,product-38300,6,50,52,9,24,72,87
24644,product-38276,6,12,67,9,24,57,87
24645,product-38237,6,21,44,33,28,20,89
24646,product-389572,6,38,65,23,26,6,89
24647,product-389598,6,68,36,13,30,17,83
24648,product-389604,6,23,36,12,26,15,89
24649,product-389659,6,77,36,13,29,17,82
24650,product-389662,6,31,36,14,25,16,89
24651,product-38186,6,68,56,31,30,59,83
24652,product-389665,6,33,36,10,26,15,89
24653,product-389717,6,47,36,9,25,15,87
24654,product-38068,6,83,68,0,22,57,83
24655,product-389739,6,39,64,28,26,5,89
24656,product-389766,6,35,36,9,24,16,89
24657,product-389786,6,39,64,28,26,5,89
24658,product-389834,6,39,64,29,27,5,89
24659,product-389868,6,8,35,2,22,12,86
24660,product-390005,6,33,63,16,24,2,89
24661,product-390020,6,94,36,9,23,12,83
24662,product-38147,6,43,57,58,26,79,88
24663,product-390021,6,92,36,9,23,11,83
24664,product-38099,6,41,52,9,23,73,89
24665,product-38098,6,47,52,11,24,72,87
24666,product-390022,6,96,36,9,23,11,83
24667,product-38173,6,91,55,13,25,65,83
24668,product-37861,6,97,67,5,24,58,84
24669,product-37857,6,12,67,8,23,57,87
24670,product-37811,6,89,46,6,25,29,83
24671,product-37546,6,23,55,26,31,57,89
24672,product-37543,6,75,56,32,32,58,83
24673,product-390538,6,42,40,10,23,18,89
24674,product-37538,6,46,56,32,26,61,88
24675,product-37530,6,19,55,15,24,64,88
24676,product-37529,6,86,55,13,24,65,82
24677,product-37525,6,62,55,5,23,67,84
24678,product-390546,6,66,33,0,22,10,83
24679,product-390583,6,46,41,9,24,21,88
24680,product-390669,6,42,28,4,22,0,88
24681,product-390714,6,68,39,9,24,17,83
24682,product-37548,6,28,55,21,32,56,89
24683,product-37507,6,42,57,41,31,76,88
24684,product-390733,6,39,28,4,22,0,89
24685,product-390781,6,12,39,11,26,16,87
24686,product-390861,6,8,36,14,30,13,86
24687,product-390894,6,92,53,19,30,44,83
24688,product-37489,6,72,57,70,37,82,83
24689,product-37485,6,62,57,64,36,83,84
24690,product-390912,6,31,41,0,22,22,89
24691,product-37357,6,25,44,2,22,27,89
24692,product-390955,6,42,27,8,23,0,89
24693,product-37349,6,96,45,17,24,31,83
24694,product-37346,6,11,46,2,23,35,87
24695,product-390732,6,51,28,5,22,0,87
24696,product-37569,6,46,49,9,23,40,88
24697,product-390488,6,7,40,13,22,17,86
24698,product-37587,6,14,45,9,24,29,87
24699,product-37779,6,61,54,13,26,49,85
24700,product-390220,6,20,36,15,27,7,88
24701,product-37764,6,12,55,26,31,57,87
24702,product-390221,6,10,36,17,28,6,87
24703,product-390280,6,64,49,19,29,31,84
24704,product-390352,6,19,55,24,33,48,88
24705,product-37756,6,53,55,32,25,61,87
24706,product-37751,6,97,55,21,23,63,83
24707,product-37746,6,74,55,2,23,67,83
24708,product-390383,6,22,41,9,22,21,89
24709,product-390432,6,18,41,14,23,20,88
24710,product-37719,6,68,57,63,26,80,83
24711,product-37718,6,32,57,65,26,80,89
24712,product-390448,6,50,55,19,33,48,87
24713,product-37711,6,68,57,67,37,82,83
24714,product-37707,6,57,57,61,36,83,85
24715,product-37695,6,59,55,44,30,85,85
24716,product-37678,6,75,53,11,25,80,82
24717,product-37640,6,88,67,6,24,59,82
24718,product-37626,6,20,33,0,22,5,88
24719,product-390481,6,25,41,13,24,20,89
24720,product-37600,6,42,41,32,32,15,88
24721,product-390487,6,15,40,12,23,17,87
24722,product-37598,6,27,41,35,32,15,89
24723,product-37588,6,95,45,6,24,29,83
24724,product-37336,6,56,49,11,24,40,86
24725,product-38301,6,41,52,8,23,72,89
24726,product-36436,6,44,39,33,32,10,88
24727,product-394805,6,38,44,23,33,39,89
24728,product-397430,6,18,38,12,25,24,88
24729,product-397443,6,35,36,14,21,18,89
24730,product-35362,6,34,57,67,33,77,89
24731,product-35354,6,71,58,76,36,80,82
24732,product-35353,6,75,58,71,36,81,82
24733,product-35352,6,75,57,69,35,81,82
24734,product-35351,6,75,57,65,35,82,83
24735,product-397502,6,24,38,29,25,27,89
24736,product-35293,6,53,55,21,28,74,86
24737,product-397503,6,21,38,27,25,27,89
24738,product-35269,6,9,66,9,23,61,86
24739,product-397427,6,11,38,17,25,25,87
24740,product-35242,6,26,41,26,29,13,89
24741,product-35232,6,75,42,15,27,18,82
24742,product-35230,6,68,42,12,26,18,83
24743,product-397581,6,50,39,29,48,27,87
24744,product-397584,6,30,38,29,25,27,89
24745,product-35208,6,31,45,0,22,34,89
24746,product-397588,6,27,39,20,26,26,89
24747,product-397591,6,28,39,14,26,25,89
24748,product-397661,6,42,38,30,48,27,89
24749,product-397662,6,38,38,28,25,26,89
24750,product-35176,6,91,55,30,29,56,83
24751,product-35171,6,7,55,36,30,59,86
24752,product-397513,6,34,38,9,25,23,89
24753,product-397667,6,25,39,14,26,25,89
24754,product-397421,6,17,38,32,25,28,88
24755,product-35374,6,25,57,41,31,73,89
24756,product-396891,6,79,37,22,32,35,82
24757,product-396926,6,61,37,24,32,35,85
24758,product-397035,6,33,38,28,35,34,89
24759,product-35601,6,62,58,77,35,79,85
24760,product-35593,6,64,57,63,35,82,84
24761,product-35529,6,69,54,10,25,72,83
24762,product-35513,6,47,66,2,22,61,88
24763,product-397136,6,42,24,0,22,3,88
24764,product-397165,6,19,26,0,22,9,88
24765,product-35484,6,22,71,60,30,52,89
24766,product-397205,6,32,24,0,22,4,89
24767,product-35373,6,25,57,43,31,74,89
24768,product-35464,6,73,42,15,26,18,82
24769,product-35459,6,72,43,7,27,20,83
24770,product-35441,6,49,45,2,21,33,87
24771,product-35437,6,35,45,5,22,34,89
24772,product-35432,6,86,48,11,24,39,82
24773,product-35430,6,12,48,4,22,41,87
24774,product-35412,6,97,55,29,30,56,83
24775,product-397365,6,12,36,15,20,19,87
24776,product-35394,6,88,54,4,24,66,82
24777,product-35393,6,91,54,2,23,67,83
24778,product-35375,6,28,57,39,31,73,89
24779,product-397417,6,30,39,29,49,28,89
24780,product-397288,6,74,24,0,22,4,83
24781,product-35168,6,93,54,32,29,60,83
24782,product-397704,6,44,25,0,22,8,88
24783,product-397706,6,12,25,0,22,7,87
24784,product-398625,6,35,30,19,25,12,89
24785,product-34935,6,88,54,38,30,58,82
24786,product-34933,6,9,55,33,30,59,86
24787,product-398626,6,46,29,20,24,12,88
24788,product-398636,6,19,27,3,21,22,88
24789,product-398695,6,71,27,2,22,22,83
24790,product-34931,6,78,54,30,29,60,82
24791,product-34930,6,98,54,29,29,60,84
24792,product-398905,6,68,29,26,34,14,83
24793,product-399024,6,81,29,24,34,14,82
24794,product-34920,6,91,54,11,24,65,83
24795,product-34964,6,11,48,11,24,38,87
24796,product-34919,6,91,54,7,24,65,82
24797,product-34897,6,7,57,45,31,73,86
24798,product-399182,6,18,40,23,30,16,88
24799,product-34887,6,32,58,68,35,77,89
24800,product-34883,6,75,58,73,36,78,82
24801,product-399352,6,86,38,17,24,11,82
24802,product-34881,6,54,58,75,36,79,86
24803,product-399382,6,29,41,34,27,12,89
24804,product-399427,6,54,41,38,26,11,86
24805,product-399428,6,44,41,40,27,11,88
24806,product-34797,6,29,66,0,22,63,89
24807,product-399471,6,77,38,14,26,8,82
24808,product-34898,6,18,57,41,31,73,88
24809,product-34970,6,17,45,13,23,31,88
24810,product-34982,6,23,41,2,23,21,89
24811,product-398621,6,64,29,19,21,14,84
24812,product-35163,6,84,54,21,28,63,81
24813,product-35158,6,94,54,12,24,65,83
24814,product-397749,6,25,39,13,26,25,89
24815,product-397785,6,96,25,2,22,8,83
24816,product-35155,6,91,54,6,24,66,82
24817,product-35152,6,93,53,0,22,67,83
24818,product-397829,6,25,39,13,26,25,89
24819,product-35133,6,22,57,39,31,73,88
24820,product-35132,6,25,57,41,31,73,89
24821,product-397909,6,25,39,13,26,24,89
24822,product-397940,6,50,26,0,22,10,87
24823,product-35127,6,41,57,52,32,75,89
24824,product-397941,6,29,26,0,22,10,89
24825,product-35125,6,38,57,56,32,75,89
24826,product-397988,6,54,39,20,26,24,86
24827,product-397991,6,34,39,14,26,24,89
24828,product-35075,6,43,55,15,31,81,88
24829,product-398355,6,40,37,15,23,21,89
24830,product-398375,6,25,30,6,19,16,89
24831,product-35051,6,59,55,27,28,75,85
24832,product-35034,6,9,66,7,25,63,86
24833,product-398389,6,19,28,0,22,24,88
24834,product-35020,6,22,66,24,24,59,88
