ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
1918,product-120814,2,38,59,14,22,40,87
1919,product-306929,2,38,63,8,23,11,87
1920,product-23363,2,38,62,39,20,89,87
1921,product-10429,2,38,37,8,22,4,87
1922,product-74455,2,38,65,16,25,44,87
1923,product-74674,2,38,67,45,30,38,87
1924,product-28865,2,38,43,17,22,28,87
1925,product-291417,2,38,68,36,32,33,87
1926,product-111201,2,38,57,0,22,76,87
1927,product-82935,2,38,34,19,24,4,87
1928,product-27725,2,38,43,16,23,29,87
1929,product-245893,2,38,67,35,24,15,87
1930,product-113280,2,38,56,21,23,35,87
1931,product-24036,2,38,55,32,38,70,87
1932,product-28292,2,38,43,15,22,28,87
1933,product-114590,2,38,56,6,22,35,87
1934,product-114753,2,38,56,6,22,38,87
1935,product-242962,2,38,39,0,22,20,87
1936,product-242680,2,38,68,58,26,17,87
1937,product-294777,2,38,45,2,22,12,87
1938,product-24172,2,38,67,18,25,64,87
1939,product-37505,2,38,57,45,31,76,87
1940,product-14861,2,38,62,12,23,97,87
1941,product-168860,2,38,59,22,29,16,87
1942,product-49448,2,38,57,11,24,71,87
1943,product-162081,2,38,76,14,23,35,87
1944,product-49427,2,38,59,49,28,80,87
1945,product-140205,2,38,60,37,24,24,87
1946,product-37717,2,38,57,67,27,80,87
1947,product-186741,2,38,52,11,23,26,87
1948,product-48951,2,38,59,47,29,79,87
1949,product-38791,2,38,55,24,29,58,87
1950,product-17913,2,38,63,0,22,96,87
1951,product-49184,2,38,59,52,29,81,87
1952,product-15403,2,38,66,20,26,86,87
1953,product-169512,2,38,60,24,30,13,87
1954,product-15401,2,38,66,24,25,86,87
1955,product-362780,2,38,64,7,23,9,87
1956,product-41517,2,38,54,15,25,54,87
1957,product-14972,2,38,45,13,25,38,87
1958,product-41413,2,38,66,32,24,54,87
1959,product-49632,2,38,62,10,24,45,87
1960,product-45875,2,38,55,12,25,60,87
1961,product-18809,2,38,52,38,35,57,87
1962,product-15645,2,38,59,2,23,92,87
1963,product-520,2,38,44,4,21,19,87
1964,product-2021,2,38,24,30,27,19,87
1965,product-48085,2,38,48,9,23,35,87
1966,product-38275,2,38,67,3,22,57,87
1967,product-38271,2,38,67,2,22,57,87
1968,product-38351,2,38,57,45,25,78,87
1969,product-183236,2,38,26,13,32,14,87
1970,product-376660,2,38,66,9,23,62,87
1971,product-363168,2,38,64,5,23,9,87
1972,product-142395,2,38,71,32,25,85,87
1973,product-38489,2,38,67,3,22,56,87
1974,product-148554,2,38,47,4,24,21,87
1975,product-34143,2,38,56,38,31,77,87
1976,product-352715,2,38,74,47,50,17,87
1977,product-48743,2,38,57,18,24,66,87
1978,product-33037,2,38,56,30,30,68,87
1979,product-33019,2,38,59,50,37,74,87
1980,product-14825,2,38,39,21,24,17,87
1981,product-147812,2,38,70,0,22,85,87
1982,product-133595,2,38,58,2,22,46,87
1983,product-37931,2,38,57,69,27,81,87
1984,product-364602,2,38,68,3,22,4,87
1985,product-389603,2,38,36,13,26,15,87
1986,product-45179,2,38,56,21,25,71,87
1987,product-133769,2,38,58,2,22,47,87
1988,product-17279,2,38,51,33,36,53,87
1989,product-164187,2,38,55,13,23,25,87
1990,product-16975,2,38,61,6,22,96,87
1991,product-139275,2,38,69,25,25,77,87
1992,product-34666,2,38,56,35,30,72,87
1993,product-13623,2,38,46,31,28,39,87
1994,product-39942,2,38,56,20,26,64,87
1995,product-51665,2,38,52,0,22,60,87
1996,product-144507,2,38,68,0,22,74,87
1997,product-158630,2,38,47,0,22,8,87
1998,product-43040,2,38,67,18,25,50,87
1999,product-43039,2,38,67,20,24,50,87
2000,product-345215,2,38,49,3,22,17,87
2001,product-144739,2,38,60,27,28,18,87
2002,product-51510,2,38,46,8,23,38,87
2003,product-134950,2,38,65,2,22,66,87
2004,product-15103,2,38,53,11,28,70,87
2005,product-17549,2,38,47,19,29,42,87
2006,product-145336,2,38,70,2,22,87,87
2007,product-25,2,38,48,15,26,52,87
2008,product-135396,2,38,56,44,29,12,87
2009,product-17571,2,38,43,24,27,30,87
2010,product-155446,2,38,59,34,39,27,87
2011,product-135224,2,38,56,43,30,12,87
2012,product-397748,2,38,39,17,26,25,87
2013,product-51810,2,38,53,13,22,58,87
2014,product-16670,2,38,43,11,25,27,87
2015,product-51924,2,38,46,8,23,38,87
2016,product-145123,2,38,72,18,29,82,87
2017,product-398387,2,38,28,2,21,24,87
2018,product-36565,2,38,57,45,31,75,87
2019,product-50262,2,38,52,11,25,52,87
2020,product-50765,2,38,53,11,24,57,87
2021,product-378466,2,38,80,5,22,27,87
2022,product-32057,2,38,58,56,45,80,87
2023,product-36334,2,38,57,47,32,75,87
2024,product-46031,2,38,47,28,22,29,87
2025,product-13801,2,38,47,26,35,44,87
2026,product-39359,2,38,58,52,28,80,87
2027,product-18019,2,38,50,31,30,48,87
2028,product-50527,2,38,51,6,23,50,87
2029,product-360600,2,38,67,13,22,11,87
2030,product-50071,2,38,46,24,24,31,87
2031,product-176070,2,38,53,26,33,32,87
2032,product-51064,2,38,46,0,22,36,87
2033,product-35858,2,38,58,79,35,80,87
2034,product-132760,2,38,67,4,22,69,87
2035,product-139582,2,38,71,22,24,70,87
2036,product-358707,2,38,69,20,26,15,87
2037,product-218326,2,41,60,37,33,36,87
2038,product-71583,2,41,56,22,35,58,87
2039,product-29896,2,41,42,13,24,29,87
2040,product-121950,2,41,59,4,22,41,87
2041,product-313835,2,41,59,15,21,10,87
2042,product-54241,2,41,53,2,22,64,87
2043,product-20529,2,41,48,10,24,49,87
2044,product-54917,2,41,52,37,25,54,87
2045,product-198895,2,41,58,42,37,36,87
2046,product-52335,2,41,46,12,23,39,87
2047,product-197767,2,41,54,6,22,19,87
2048,product-202251,2,41,58,38,35,37,87
2049,product-210949,2,41,34,20,32,16,87
2050,product-209705,2,41,59,11,24,43,87
2051,product-322995,2,41,61,0,22,15,87
2052,product-127952,2,41,68,33,27,82,87
2053,product-57775,2,41,52,27,30,54,87
2054,product-127681,2,41,69,40,30,65,87
2055,product-100442,2,41,51,24,27,42,87
2056,product-96520,2,41,41,16,25,17,87
2057,product-7390,2,41,53,14,22,57,87
2058,product-265400,2,41,59,76,53,39,87
2059,product-265396,2,41,59,80,53,39,87
2060,product-276008,2,41,36,0,22,24,87
2061,product-234877,2,41,64,39,30,23,87
2062,product-77363,2,41,48,34,34,25,87
2063,product-77305,2,41,45,0,22,54,87
2064,product-233228,2,41,60,24,20,36,87
2065,product-114947,2,41,56,2,22,35,87
2066,product-114761,2,41,56,5,22,34,87
2067,product-236202,2,41,91,70,77,37,87
2068,product-29123,2,41,43,11,23,33,87
2069,product-5004,2,41,35,34,24,16,87
2070,product-10342,2,41,32,0,22,8,87
2071,product-292870,2,41,58,2,22,44,87
2072,product-84279,2,41,42,2,22,10,87
2073,product-84256,2,41,44,2,22,24,87
2074,product-113872,2,41,56,15,23,35,87
2075,product-294534,2,41,44,29,25,15,87
2076,product-135806,2,41,68,2,22,83,87
2077,product-44552,2,41,55,29,28,55,87
2078,product-393181,2,41,42,0,22,31,87
2079,product-160687,2,41,56,21,29,24,87
2080,product-17795,2,41,47,15,29,41,87
2081,product-388432,2,41,33,0,22,20,87
2082,product-47885,2,41,34,14,22,9,87
2083,product-42692,2,41,49,16,27,28,87
2084,product-194996,2,41,68,2,22,48,87
2085,product-176,2,41,34,23,29,3,87
2086,product-43217,2,41,40,16,24,17,87
2087,product-317451,2,42,64,17,24,18,87
2088,product-124691,2,42,59,27,30,32,87
2089,product-29747,2,42,57,41,33,80,87
2090,product-313615,2,42,70,22,31,41,87
2091,product-202485,2,42,55,11,23,17,87
2092,product-202800,2,42,55,13,23,18,87
2093,product-54016,2,42,53,5,23,64,87
2094,product-52755,2,42,46,13,23,39,87
2095,product-209704,2,42,59,12,22,43,87
2096,product-20860,2,42,44,15,26,33,87
2097,product-30847,2,42,43,6,23,34,87
2098,product-25229,2,42,43,15,27,35,87
2099,product-252794,2,42,67,9,23,38,87
2100,product-253189,2,42,37,2,22,29,87
2101,product-6944,2,42,27,8,23,0,87
2102,product-85392,2,42,52,0,22,66,87
2103,product-27445,2,42,43,9,23,28,87
2104,product-8763,2,42,60,11,22,33,87
2105,product-24946,2,42,43,18,27,35,87
2106,product-264451,2,42,66,3,22,30,87
2107,product-97661,2,42,61,2,23,69,87
2108,product-97760,2,42,50,18,29,34,87
2109,product-101250,2,42,55,5,22,66,87
2110,product-302249,2,42,65,25,39,30,87
2111,product-232108,2,42,63,36,27,25,87
2112,product-244045,2,42,67,54,25,15,87
2113,product-83918,2,42,53,24,29,41,87
2114,product-297056,2,42,60,5,23,41,87
2115,product-79789,2,42,54,23,32,41,87
2116,product-82204,2,42,46,13,26,25,87
2117,product-81565,2,42,51,32,31,32,87
2118,product-49086,2,42,46,24,26,30,87
2119,product-47528,2,42,54,32,30,48,87
2120,product-362716,2,42,76,60,47,14,87
2121,product-14744,2,42,46,2,22,58,87
2122,product-352013,2,42,71,41,34,7,87
2123,product-13673,2,42,40,22,25,18,87
2124,product-342759,2,42,68,18,27,7,87
2125,product-46039,2,42,46,17,26,27,87
2126,product-358706,2,42,69,19,27,15,87
2127,product-383735,2,42,65,0,22,28,87
2128,product-143998,2,42,68,7,22,73,87
2129,product-316138,2,45,63,25,29,9,86
2130,product-218313,2,45,61,27,26,42,86
2131,product-70205,2,45,54,3,22,54,86
2132,product-221511,2,45,58,19,27,28,86
2133,product-310104,2,45,62,0,22,14,86
2134,product-121754,2,45,59,6,23,41,86
2135,product-29390,2,45,42,17,24,28,86
2136,product-221107,2,45,61,19,25,39,86
2137,product-123429,2,45,64,17,22,54,86
2138,product-203110,2,45,55,10,23,17,86
2139,product-202874,2,45,58,37,33,39,86
2140,product-54112,2,45,42,12,22,24,86
2141,product-203242,2,45,32,24,28,0,86
2142,product-204572,2,45,55,2,23,17,86
2143,product-334368,2,45,68,4,24,14,86
2144,product-333899,2,45,59,14,20,30,86
2145,product-199542,2,45,54,2,22,18,86
2146,product-202070,2,45,31,24,28,10,86
2147,product-339075,2,45,64,50,16,8,86
2148,product-324211,2,45,69,33,31,42,86
2149,product-213806,2,45,59,12,24,14,86
2150,product-56994,2,45,53,9,22,58,86
2151,product-25228,2,45,43,17,27,35,86
2152,product-277144,2,45,64,9,25,21,86
2153,product-85093,2,45,34,15,22,7,86
2154,product-251113,2,45,68,4,22,41,86
2155,product-251613,2,45,63,11,22,19,86
2156,product-24947,2,45,43,17,28,35,86
2157,product-269273,2,45,69,40,31,9,86
2158,product-265399,2,45,59,77,53,39,86
2159,product-258023,2,45,75,0,22,39,86
2160,product-298404,2,45,72,2,22,41,86
2161,product-28592,2,45,43,12,22,21,86
2162,product-120788,2,45,64,18,26,58,86
2163,product-230331,2,45,60,14,22,33,86
2164,product-244229,2,45,53,49,58,11,86
2165,product-244042,2,45,68,51,26,16,86
2166,product-243931,2,45,53,52,58,10,86
2167,product-243729,2,45,68,49,26,17,86
2168,product-9663,2,45,30,0,22,21,86
2169,product-294793,2,45,44,29,24,14,86
2170,product-293972,2,45,65,2,22,7,86
2171,product-81955,2,45,43,15,23,11,86
2172,product-187490,2,45,54,6,24,17,86
2173,product-133561,2,45,66,20,24,61,86
2174,product-348146,2,45,76,17,27,8,86
2175,product-178666,2,45,71,24,35,49,86
2176,product-376776,2,45,71,4,22,20,86
2177,product-48031,2,45,53,34,21,54,86
2178,product-362345,2,45,76,61,48,17,86
2179,product-42827,2,45,54,15,25,52,86
2180,product-39624,2,45,53,24,30,47,86
2181,product-170315,2,45,51,16,30,20,86
2182,product-158372,2,45,57,40,31,28,86
2183,product-145503,2,45,72,15,22,79,86
2184,product-357658,2,45,65,12,24,12,86
2185,product-146408,2,45,68,2,22,72,86
2186,product-125674,2,47,55,24,22,18,87
2187,product-222013,2,47,62,45,28,36,87
2188,product-65195,2,47,45,28,28,24,87
2189,product-66519,2,47,47,12,24,29,87
2190,product-203112,2,47,55,14,22,18,87
2191,product-204921,2,47,64,34,32,3,87
2192,product-130738,2,47,66,15,25,81,87
2193,product-130349,2,47,67,20,25,75,87
2194,product-12187,2,47,55,24,21,88,87
2195,product-126497,2,47,70,44,40,68,87
2196,product-127903,2,47,69,46,30,66,87
2197,product-90593,2,47,58,13,25,61,87
2198,product-108240,2,47,62,11,23,74,87
2199,product-284802,2,47,75,74,57,19,87
2200,product-102651,2,47,44,12,21,21,87
2201,product-257442,2,47,60,9,23,22,87
2202,product-26878,2,47,43,0,22,26,87
2203,product-300038,2,47,61,38,45,31,87
2204,product-234468,2,47,64,52,30,25,87
2205,product-115329,2,47,56,0,22,35,87
2206,product-115136,2,47,56,0,22,35,87
2207,product-119969,2,47,53,6,22,17,87
2208,product-230351,2,47,62,16,24,35,87
2209,product-243698,2,47,63,9,23,25,87
2210,product-287214,2,47,60,29,33,42,87
2211,product-84546,2,47,42,0,22,10,87
2212,product-110416,2,47,64,24,28,79,87
2213,product-187854,2,47,54,9,24,18,87
2214,product-49012,2,47,53,26,27,54,87
2215,product-19129,2,47,46,14,24,37,87
2216,product-188798,2,47,56,2,22,26,87
2217,product-135986,2,47,68,2,22,83,87
2218,product-373739,2,47,71,50,21,25,87
2219,product-175076,2,47,11,2,21,6,87
2220,product-139035,2,47,71,28,24,71,87
2221,product-138661,2,47,71,29,28,72,87
2222,product-138846,2,47,71,29,28,71,87
2223,product-731,2,47,54,4,22,77,87
2224,product-43356,2,47,54,29,26,55,87
2225,product-139583,2,47,71,22,24,70,87
2226,product-22822,2,50,48,0,22,75,86
2227,product-218640,2,50,58,23,23,20,86
2228,product-64194,2,50,53,41,22,62,86
2229,product-11772,2,50,48,0,22,64,86
2230,product-307793,2,50,48,2,23,19,86
2231,product-125673,2,50,55,25,22,19,86
2232,product-318183,2,50,63,6,23,12,86
2233,product-318011,2,50,68,21,28,35,86
2234,product-216623,2,50,57,21,25,28,86
2235,product-310254,2,50,66,15,24,37,86
2236,product-69634,2,50,48,11,26,37,86
2237,product-29638,2,50,42,13,24,27,86
2238,product-123205,2,50,67,27,24,67,86
2239,product-122648,2,50,56,21,28,26,86
2240,product-122422,2,50,56,23,28,26,86
2241,product-122540,2,50,66,5,22,72,86
2242,product-123404,2,50,67,27,24,67,86
2243,product-122347,2,50,64,5,22,57,86
2244,product-67767,2,50,56,33,30,77,86
2245,product-122997,2,50,67,28,25,67,86
2246,product-122873,2,50,56,20,28,26,86
2247,product-70546,2,50,53,30,23,68,86
2248,product-315421,2,50,48,5,23,13,86
2249,product-315338,2,50,62,3,22,15,86
2250,product-315061,2,50,48,6,23,13,86
2251,product-226816,2,50,62,28,25,38,86
2252,product-121951,2,50,59,4,22,41,86
2253,product-123430,2,50,64,19,22,54,86
2254,product-121952,2,50,59,4,22,40,86
2255,product-123635,2,50,64,19,22,54,86
2256,product-123605,2,50,67,26,24,67,86
2257,product-257044,2,50,75,2,22,39,86
2258,product-202798,2,50,55,9,23,17,86
2259,product-54036,2,50,52,24,25,56,86
2260,product-203575,2,50,31,17,28,9,86
2261,product-332279,2,50,69,19,25,12,86
2262,product-55033,2,50,56,10,25,47,86
2263,product-55239,2,50,56,10,24,46,86
2264,product-128893,2,50,53,9,23,11,86
2265,product-203698,2,50,55,10,23,18,86
2266,product-54805,2,50,61,20,27,39,86
2267,product-197774,2,50,54,3,22,24,86
2268,product-52264,2,50,56,0,22,75,86
2269,product-198118,2,50,54,2,22,20,86
2270,product-202084,2,50,28,24,31,14,86
2271,product-53153,2,50,53,9,23,63,86
2272,product-53262,2,50,37,23,30,13,86
2273,product-55553,2,50,53,24,27,56,86
2274,product-59530,2,50,52,14,22,68,86
2275,product-60849,2,50,38,12,24,10,86
2276,product-60704,2,50,61,46,32,79,86
2277,product-61103,2,50,53,32,24,65,86
2278,product-60440,2,50,53,25,24,66,86
2279,product-126682,2,50,70,46,40,68,86
2280,product-206711,2,50,52,2,22,33,86
2281,product-56298,2,50,55,0,22,46,86
2282,product-12477,2,50,34,13,25,11,86
2283,product-128165,2,50,68,33,27,82,86
2284,product-206034,2,50,59,31,23,47,86
2285,product-58108,2,50,57,14,27,45,86
2286,product-58137,2,50,52,4,23,72,86
2287,product-57233,2,50,52,6,22,58,86
2288,product-127799,2,50,61,31,26,46,86
2289,product-127732,2,50,68,36,27,82,86
2290,product-105753,2,50,52,18,29,47,86
2291,product-105624,2,50,56,13,25,71,86
2292,product-104717,2,50,59,43,26,63,86
2293,product-256546,2,50,75,5,23,38,86
2294,product-248057,2,50,40,2,22,28,86
2295,product-248871,2,50,68,36,26,8,86
2296,product-248274,2,50,68,37,28,9,86
2297,product-249144,2,50,68,36,27,8,86
2298,product-107048,2,50,65,61,24,88,86
2299,product-252103,2,50,78,17,32,25,86
2300,product-27517,2,50,55,0,22,75,86
2301,product-249420,2,50,68,36,25,8,86
2302,product-264450,2,50,66,2,22,30,86
2303,product-264633,2,50,68,47,33,8,86
2304,product-26109,2,50,58,10,22,80,86
2305,product-99621,2,50,66,38,31,78,86
2306,product-266083,2,50,61,0,22,25,86
2307,product-7604,2,50,66,23,24,61,86
2308,product-92722,2,50,60,40,42,73,86
2309,product-276855,2,50,69,21,41,37,86
2310,product-257291,2,50,35,40,26,13,86
2311,product-115533,2,50,54,4,22,27,86
2312,product-232958,2,50,48,12,25,16,86
2313,product-28835,2,50,46,15,26,44,86
2314,product-301092,2,50,71,14,23,13,86
2315,product-236899,2,50,40,27,36,7,86
2316,product-236895,2,50,40,29,36,9,86
2317,product-297843,2,50,60,15,24,40,86
2318,product-10285,2,50,47,18,29,48,86
2319,product-307095,2,50,65,0,22,39,86
2320,product-72720,2,50,41,30,26,13,86
2321,product-10343,2,50,32,0,22,8,86
2322,product-232438,2,50,61,0,22,32,86
2323,product-75338,2,50,64,2,22,46,86
2324,product-83421,2,50,46,24,27,25,86
2325,product-9473,2,50,63,9,22,9,86
2326,product-82806,2,50,51,33,29,34,86
2327,product-82880,2,50,43,0,22,17,86
2328,product-111357,2,50,57,0,22,76,86
2329,product-83766,2,50,34,0,22,8,86
2330,product-109972,2,50,63,21,25,76,86
2331,product-239671,2,50,63,17,23,28,86
2332,product-113686,2,50,55,11,24,28,86
2333,product-114591,2,50,56,7,22,34,86
2334,product-114225,2,50,56,13,23,38,86
2335,product-111855,2,50,58,2,22,72,86
2336,product-111852,2,50,58,0,22,71,86
2337,product-294533,2,50,45,28,25,15,86
2338,product-9587,2,50,36,10,23,8,86
2339,product-37407,2,50,67,11,22,57,86
2340,product-153002,2,50,62,2,22,33,86
2341,product-142215,2,50,71,34,26,85,86
2342,product-48970,2,50,57,15,25,71,86
2343,product-41023,2,50,69,24,24,51,86
2344,product-32314,2,50,56,32,31,67,86
2345,product-152784,2,50,61,2,22,27,86
2346,product-147276,2,50,72,12,25,87,86
2347,product-36976,2,50,53,14,25,75,86
2348,product-160923,2,50,48,16,25,8,86
2349,product-153445,2,50,74,0,22,72,86
2350,product-37053,2,50,55,11,23,66,86
2351,product-357024,2,50,64,11,23,5,86
2352,product-169175,2,50,59,20,28,16,86
2353,product-37280,2,50,55,17,27,71,86
2354,product-349,2,50,61,18,27,38,86
2355,product-133321,2,50,67,6,24,69,86
2356,product-39118,2,50,52,7,23,69,86
2357,product-366973,2,50,79,13,22,16,86
2358,product-133144,2,50,67,13,25,82,86
2359,product-133897,2,50,66,14,24,63,86
2360,product-2016,2,50,24,26,16,1,86
2361,product-45254,2,50,48,21,23,28,86
2362,product-33748,2,50,59,56,37,75,86
2363,product-363186,2,50,68,44,22,7,86
2364,product-181349,2,50,57,29,31,6,86
2365,product-355029,2,50,73,51,36,13,86
2366,product-44797,2,50,48,24,23,27,86
2367,product-390148,2,50,36,11,24,8,86
2368,product-185991,2,50,52,11,23,25,86
2369,product-390176,2,50,36,2,22,11,86
2370,product-35363,2,50,57,64,33,77,86
2371,product-41932,2,50,51,22,25,41,86
2372,product-138451,2,50,71,32,28,71,86
2373,product-360316,2,50,69,30,30,28,86
2374,product-139224,2,50,71,26,27,70,86
2375,product-397038,2,50,37,24,33,33,86
2376,product-139410,2,50,71,24,27,70,86
2377,product-138659,2,50,71,31,27,71,86
2378,product-138660,2,50,71,30,28,72,86
2379,product-138845,2,50,71,30,28,71,86
2380,product-39734,2,50,58,62,27,82,86
2381,product-195406,2,50,68,2,22,49,86
2382,product-35156,2,50,54,8,24,65,86
2383,product-397827,2,50,39,17,26,25,86
2384,product-397906,2,50,39,19,26,25,86
2385,product-359562,2,50,64,8,23,7,86
2386,product-145122,2,50,72,19,29,82,86
2387,product-360197,2,50,64,17,23,9,86
2388,product-141757,2,50,67,0,22,78,86
2389,product-19655,2,50,51,33,28,55,86
2390,product-16340,2,50,51,0,22,75,86
2391,product-176698,2,50,69,13,25,59,86
2392,product-367538,2,50,78,18,30,14,86
2393,product-18034,2,50,47,16,25,42,86
2394,product-227444,2,53,48,14,25,15,86
2395,product-67438,2,53,56,21,28,54,86
2396,product-122996,2,53,67,26,25,67,86
2397,product-309689,2,53,64,6,23,14,86
2398,product-314532,2,53,63,41,41,17,86
2399,product-335369,2,53,74,27,36,24,86
2400,product-204857,2,53,54,2,23,25,86
2401,product-53477,2,53,37,20,30,13,86
2402,product-211118,2,53,58,9,25,34,86
2403,product-326522,2,53,62,30,24,17,86
2404,product-12613,2,53,34,11,25,10,86
2405,product-208239,2,53,59,17,23,44,86
2406,product-88852,2,53,55,16,29,51,86
2407,product-90012,2,53,51,0,22,71,86
2408,product-86151,2,53,34,13,22,9,86
2409,product-85249,2,53,52,33,28,39,86
2410,product-27446,2,53,43,7,22,27,86
2411,product-272450,2,53,70,74,40,29,86
2412,product-77361,2,53,48,34,30,26,86
2413,product-306538,2,53,62,2,22,10,86
2414,product-83389,2,53,52,29,30,35,86
2415,product-287239,2,53,64,5,23,33,86
2416,product-84801,2,53,42,0,22,10,86
2417,product-109427,2,53,63,30,26,73,86
2418,product-112917,2,53,57,27,25,38,86
2419,product-133414,2,53,58,11,22,48,86
2420,product-137353,2,53,68,12,21,85,86
2421,product-134538,2,53,67,2,22,82,86
2422,product-133330,2,53,67,11,24,82,86
2423,product-14636,2,53,40,26,22,19,86
2424,product-148414,2,53,72,13,28,77,86
2425,product-40584,2,53,48,9,26,29,86
2426,product-133767,2,53,58,5,22,47,86
2427,product-134920,2,53,69,12,24,82,86
2428,product-131862,2,53,66,28,32,58,86
2429,product-145317,2,53,72,17,22,79,86
2430,product-34729,2,53,48,9,25,39,86
2431,product-138452,2,53,71,32,28,72,86
2432,product-160362,2,53,56,23,29,24,86
2433,product-228188,2,55,63,45,30,31,86
2434,product-319031,2,55,49,8,23,9,86
