ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
1859,customer-271161,0,51,7,8,22,25,86,90,58
1860,customer-271160,0,51,14,8,22,25,88,90,56
1861,customer-319013,0,51,29,14,22,26,93,90,48
1862,customer-125611,0,51,51,15,22,72,87,97,62
1863,customer-270097,0,51,6,12,22,25,85,88,57
1864,customer-125613,0,51,51,14,22,73,88,97,62
1865,customer-125614,0,51,42,11,22,73,90,94,57
1866,customer-270096,0,51,14,12,22,24,88,88,52
1867,customer-125617,0,51,79,5,22,75,83,94,65
1868,customer-125616,0,51,42,6,22,74,89,94,59
1869,customer-125615,0,51,38,11,22,74,91,93,54
1870,customer-125610,0,51,53,8,22,72,87,96,63
1871,customer-125608,0,51,0,3,22,71,85,92,61
1872,customer-125609,0,51,53,2,22,71,86,94,62
1873,customer-159231,0,51,13,9,22,20,88,89,55
1874,customer-159230,0,51,17,14,22,21,89,87,50
1875,customer-270574,0,51,36,15,22,12,93,93,51
1876,customer-125744,0,51,16,12,22,43,89,88,51
1877,customer-125743,0,51,21,15,22,43,92,87,47
1878,customer-131387,0,51,81,9,22,68,80,94,69
1879,customer-131386,0,51,21,12,22,68,91,89,50
1880,customer-457541,0,51,13,21,22,2,88,83,46
1881,customer-156966,0,51,11,20,22,28,87,83,48
1882,customer-130820,0,51,0,5,22,44,85,92,61
1883,customer-130819,0,51,21,8,22,45,89,91,54
1884,customer-277529,0,51,91,21,22,38,73,88,69
1885,customer-391145,0,51,14,6,22,31,87,91,57
1886,customer-391144,0,51,12,6,22,31,87,91,57
1887,customer-391143,0,51,14,8,22,31,87,90,56
1888,customer-391146,0,51,19,8,22,31,89,91,55
1889,customer-391148,0,51,26,12,22,31,91,90,51
1890,customer-50522,0,51,16,18,22,51,90,85,46
1891,customer-50523,0,51,5,12,22,50,84,88,57
1892,customer-391147,0,51,23,9,22,31,90,90,52
1893,customer-315520,0,51,34,14,22,24,93,92,50
1894,customer-315521,0,51,16,2,22,24,87,93,60
1895,customer-131025,0,51,59,12,22,68,84,98,67
1896,customer-131024,0,51,37,17,22,68,93,93,50
1897,customer-132594,0,51,14,6,22,47,87,91,57
1898,customer-156719,0,51,10,15,22,27,87,86,52
1899,customer-156718,0,51,17,20,22,28,91,83,44
1900,customer-43083,0,51,94,8,22,58,83,92,64
1901,customer-43082,0,51,19,6,22,59,88,91,57
1902,customer-42991,0,51,6,12,22,87,85,87,57
1903,customer-457173,0,51,21,30,22,2,94,78,32
1904,customer-457174,0,51,9,24,22,3,85,80,48
1905,customer-50204,0,51,11,6,22,50,87,91,57
1906,customer-314827,0,51,36,17,22,23,94,92,49
1907,customer-314828,0,51,16,5,22,23,87,92,58
1908,customer-128898,0,51,18,23,22,79,92,81,41
1909,customer-128874,0,51,44,6,22,70,88,94,59
1910,customer-129233,0,51,81,6,22,70,81,94,67
1911,customer-129232,0,51,38,8,22,70,90,94,57
1912,customer-201789,0,51,18,35,22,6,92,74,29
1913,customer-201790,0,51,18,38,22,6,92,71,26
1914,customer-128644,0,51,68,9,22,47,81,96,69
1915,customer-316900,0,51,18,9,22,24,89,90,54
1916,customer-316901,0,51,99,14,22,24,81,88,62
1917,customer-129257,0,51,16,23,22,79,90,81,43
1918,customer-128516,0,51,71,5,22,71,84,95,65
1919,customer-128539,0,51,18,23,22,78,92,83,41
1920,customer-276987,0,51,90,26,22,38,69,86,72
1921,customer-276986,0,51,91,29,22,37,68,85,71
1922,customer-130103,0,51,16,17,22,44,89,86,48
1923,customer-129977,0,51,15,21,22,80,90,82,44
1924,customer-129951,0,51,0,5,22,69,85,92,61
1925,customer-129950,0,51,26,15,22,69,93,88,46
1926,customer-390474,0,51,22,5,22,32,88,92,57
1927,customer-390473,0,51,15,3,22,32,87,92,59
1928,customer-130462,0,51,9,12,22,44,86,88,55
1929,customer-390472,0,51,16,5,22,32,87,91,57
1930,customer-390471,0,51,16,6,22,32,88,91,56
1931,customer-390470,0,51,14,9,22,32,88,89,55
1932,customer-316211,0,51,11,11,22,24,87,89,55
1933,customer-129385,0,51,10,9,22,43,87,89,56
1934,customer-184430,0,51,8,17,22,11,85,85,52
1935,customer-129384,0,51,22,24,22,43,94,83,37
1936,customer-389798,0,51,36,6,22,33,89,93,57
1937,customer-389796,0,51,33,3,22,32,88,93,59
1938,customer-389797,0,51,33,6,22,32,89,93,57
1939,customer-129591,0,51,40,15,22,69,92,94,53
1940,customer-72026,0,51,26,6,22,55,89,92,56
1941,customer-72027,0,51,94,6,22,55,83,92,64
1942,customer-184431,0,51,5,18,22,11,83,85,55
1943,customer-129744,0,51,21,20,22,43,93,85,42
1944,customer-72028,0,51,98,9,22,54,82,90,62
1945,customer-129617,0,51,15,21,22,79,90,83,44
1946,customer-129592,0,51,71,5,22,70,83,95,66
1947,customer-322998,0,51,25,33,22,3,97,79,28
1948,customer-378355,0,51,89,23,22,39,71,89,72
1949,customer-378354,0,51,92,24,22,39,71,87,70
1950,customer-263797,0,51,18,15,22,17,90,87,49
1951,customer-263831,0,51,66,11,22,24,81,97,69
1952,customer-263830,0,51,55,8,22,23,86,96,64
1953,customer-263829,0,51,59,8,22,23,85,96,65
1954,customer-322304,0,51,28,32,22,3,98,82,31
1955,customer-263217,0,51,94,3,22,10,85,93,63
1956,customer-263309,0,51,25,18,22,17,94,87,44
1957,customer-263308,0,51,27,15,22,17,93,89,48
1958,customer-263307,0,51,29,12,22,17,92,91,51
1959,customer-263306,0,51,32,14,22,17,93,91,50
1960,customer-263305,0,51,33,20,22,16,95,90,44
1961,customer-497096,0,51,74,15,22,36,76,96,75
1962,customer-497097,0,51,71,18,22,37,75,98,77
1963,customer-260431,0,51,8,17,22,4,85,85,53
1964,customer-260882,0,51,4,26,22,3,80,80,52
1965,customer-260879,0,51,8,23,22,4,84,81,49
1966,customer-260883,0,51,2,27,22,3,77,79,54
1967,customer-260884,0,51,1,27,22,2,76,79,56
1968,customer-260885,0,51,1,27,22,2,77,80,56
1969,customer-207542,0,51,19,45,22,5,93,66,16
1970,customer-260145,0,51,80,9,22,6,80,94,69
1971,customer-260146,0,51,71,14,22,6,78,97,73
1972,customer-260147,0,51,66,17,22,6,79,98,73
1973,customer-260422,0,51,11,11,22,8,87,88,55
1974,customer-260420,0,51,30,3,22,9,88,93,59
1975,customer-497578,0,51,79,15,22,37,76,94,74
1976,customer-497579,0,51,76,18,22,37,73,96,77
1977,customer-497580,0,51,75,20,22,38,73,96,78
1978,customer-260421,0,51,4,5,22,8,85,92,61
1979,customer-13222,0,51,15,8,22,26,88,90,56
1980,customer-376148,0,51,82,21,22,37,71,93,77
1981,customer-376147,0,51,83,20,22,37,72,93,75
1982,customer-376146,0,51,83,21,22,37,70,92,77
1983,customer-33672,0,51,25,5,22,58,89,92,57
1984,customer-261342,0,51,8,26,22,5,83,79,47
1985,customer-320434,0,51,98,9,22,27,82,90,62
1986,customer-126845,0,52,26,14,22,45,92,89,49
1987,customer-469676,0,52,13,27,22,14,88,78,41
1988,customer-18270,0,52,8,8,22,73,86,90,58
1989,customer-18269,0,52,23,17,22,73,93,87,45
1990,customer-18268,0,52,22,15,22,74,92,87,46
1991,customer-18267,0,52,16,6,22,74,88,91,56
1992,customer-18266,0,52,12,3,22,75,87,92,59
1993,customer-18265,0,52,18,9,22,75,89,90,54
1994,customer-272722,0,52,9,5,22,26,86,92,59
1995,customer-471558,0,52,4,21,22,23,82,83,54
1996,customer-51794,0,52,19,8,22,52,89,91,55
1997,customer-272201,0,52,7,6,22,25,86,91,59
1998,customer-272200,0,52,18,6,22,25,88,91,56
1999,customer-470020,0,52,16,23,22,14,91,81,42
2000,customer-470021,0,52,3,26,22,15,79,80,54
2001,customer-469677,0,52,5,29,22,15,80,78,50
2002,customer-318301,0,52,24,20,22,25,94,86,43
2003,customer-184159,0,52,29,15,22,12,94,89,47
2004,customer-184158,0,52,29,21,22,12,96,87,42
2005,customer-51386,0,52,84,23,22,80,70,92,77
2006,customer-127928,0,52,8,12,22,46,85,87,56
2007,customer-127927,0,52,9,2,22,46,86,93,61
2008,customer-127925,0,52,42,20,22,47,93,94,52
2009,customer-127924,0,52,42,23,22,47,93,94,50
2010,customer-127566,0,52,21,14,22,46,91,88,50
2011,customer-51478,0,52,32,11,22,52,91,92,53
2012,customer-51479,0,52,32,6,22,51,89,93,57
2013,customer-125236,0,52,35,12,22,66,92,93,52
2014,customer-125235,0,52,42,12,22,66,91,94,56
2015,customer-125234,0,52,36,21,22,65,95,91,46
2016,customer-52428,0,52,78,8,22,52,81,94,68
2017,customer-52429,0,52,78,17,22,52,74,95,76
2018,customer-473478,0,52,14,8,22,28,87,90,56
2019,customer-125963,0,52,35,11,22,65,91,93,54
2020,customer-125962,0,52,32,20,22,65,95,89,44
2021,customer-183898,0,52,31,20,22,12,95,89,44
2022,customer-183897,0,52,29,15,22,12,94,89,47
2023,customer-126328,0,52,19,12,22,64,90,88,50
2024,customer-126327,0,52,28,18,22,64,94,89,45
2025,customer-473092,0,52,3,11,22,27,84,89,59
2026,customer-474668,0,52,17,20,22,29,91,83,44
2027,customer-52112,0,52,97,6,22,52,83,92,62
2028,customer-125597,0,52,39,18,22,65,94,93,50
2029,customer-131414,0,52,5,12,22,80,84,88,57
2030,customer-131388,0,52,75,21,22,69,72,96,78
2031,customer-278610,0,52,96,21,22,39,76,86,64
2032,customer-131415,0,52,81,23,22,80,69,93,79
2033,customer-131176,0,52,11,14,22,45,87,87,53
2034,customer-131747,0,52,78,17,22,69,75,95,75
2035,customer-184690,0,52,5,8,22,12,85,91,59
2036,customer-156964,0,52,18,17,22,29,91,85,46
2037,customer-184691,0,52,3,14,22,11,83,87,58
2038,customer-279154,0,52,95,21,22,39,75,86,66
2039,customer-184692,0,52,4,20,22,11,82,84,55
2040,customer-131774,0,52,86,14,22,80,76,92,71
2041,customer-156927,0,52,6,12,22,44,85,88,57
2042,customer-131536,0,52,28,6,22,46,89,92,57
2043,customer-131537,0,52,5,8,22,45,85,90,59
2044,customer-156965,0,52,16,20,22,28,90,83,44
2045,customer-131175,0,52,14,12,22,45,89,87,52
2046,customer-130696,0,52,99,5,22,79,84,92,62
2047,customer-130695,0,52,14,12,22,80,88,88,52
2048,customer-130668,0,52,78,15,22,69,76,95,74
2049,customer-130667,0,52,51,6,22,69,87,95,62
2050,customer-157177,0,52,16,14,22,44,89,87,51
2051,customer-130666,0,52,37,17,22,68,94,93,49
2052,customer-157178,0,52,1,12,22,44,82,88,61
2053,customer-157214,0,52,11,9,22,29,87,89,56
2054,customer-157215,0,52,13,12,22,29,88,88,53
2055,customer-278070,0,52,93,17,22,39,76,89,67
2056,customer-278069,0,52,95,20,22,38,76,86,65
2057,customer-131053,0,52,30,3,22,80,87,93,59
2058,customer-131026,0,52,70,21,22,69,74,98,78
2059,customer-156678,0,52,11,12,22,44,87,87,53
2060,customer-132593,0,52,26,18,22,47,94,87,44
2061,customer-132592,0,52,32,21,22,47,96,89,43
2062,customer-132943,0,52,93,20,22,47,75,88,67
2063,customer-132942,0,52,96,21,22,47,75,85,64
2064,customer-132941,0,52,2,23,22,47,80,83,57
2065,customer-132939,0,52,15,12,22,48,89,88,52
2066,customer-132938,0,52,26,15,22,48,93,89,47
2067,customer-132809,0,52,83,9,22,69,80,94,69
2068,customer-132808,0,52,98,6,22,69,84,92,62
2069,customer-132807,0,52,99,12,22,68,82,89,61
2070,customer-132806,0,52,96,14,22,68,80,89,63
2071,customer-132835,0,52,12,9,22,81,87,89,55
2072,customer-157216,0,52,14,17,22,28,89,85,49
2073,customer-132128,0,52,64,20,22,80,79,99,74
2074,customer-132127,0,52,15,9,22,80,88,89,54
2075,customer-132100,0,52,97,6,22,68,83,92,62
2076,customer-131891,0,52,53,6,22,46,86,95,63
2077,customer-131890,0,52,36,17,22,46,94,92,48
2078,customer-132485,0,52,92,2,22,80,85,93,62
2079,customer-132456,0,52,88,11,22,68,80,92,68
2080,customer-132455,0,52,98,11,22,68,82,90,62
2081,customer-132242,0,52,35,27,22,47,97,89,40
2082,customer-132243,0,52,41,17,22,47,92,94,53
2083,customer-51069,0,52,68,15,22,81,78,98,74
2084,customer-51070,0,52,77,18,22,81,74,95,76
2085,customer-128999,0,52,9,18,22,48,86,84,51
2086,customer-128998,0,52,4,12,22,49,83,88,58
2087,customer-128997,0,52,4,5,22,49,85,91,60
2088,customer-201787,0,52,17,29,22,7,91,78,36
2089,customer-201788,0,52,18,30,22,7,92,76,33
2090,customer-128159,0,52,80,12,22,71,78,94,72
2091,customer-128158,0,52,34,2,22,71,87,93,60
2092,customer-128287,0,52,69,14,22,47,80,97,72
2093,customer-128286,0,52,55,15,22,47,85,98,65
2094,customer-128285,0,52,42,20,22,47,93,94,52
2095,customer-128284,0,52,38,18,22,48,94,93,49
2096,customer-51162,0,52,33,11,22,51,91,92,53
2097,customer-389131,0,52,41,23,22,32,94,93,48
2098,customer-389130,0,52,41,24,22,32,94,93,48
2099,customer-128642,0,52,21,18,22,48,93,86,44
2100,customer-128641,0,52,17,14,22,48,89,87,50
2101,customer-128515,0,52,36,12,22,70,92,93,52
2102,customer-276943,0,52,38,12,22,27,92,93,53
2103,customer-276942,0,52,34,17,22,27,94,91,48
2104,customer-72014,0,52,38,9,22,59,90,93,56
2105,customer-72015,0,52,50,11,22,59,88,96,61
2106,customer-72012,0,52,38,2,22,60,87,94,60
2107,customer-72013,0,52,38,3,22,60,87,94,60
2108,customer-129949,0,52,26,20,22,68,94,87,43
2109,customer-72007,0,52,18,8,22,62,89,90,55
2110,customer-130338,0,52,8,18,22,80,85,84,52
2111,customer-72011,0,52,36,9,22,60,91,93,55
2112,customer-130310,0,52,14,12,22,69,89,88,52
2113,customer-130309,0,52,26,18,22,68,94,87,44
2114,customer-184429,0,52,11,14,22,11,87,87,53
2115,customer-389793,0,52,31,12,22,31,92,91,51
2116,customer-389794,0,52,30,9,22,32,91,91,53
2117,customer-129356,0,52,16,9,22,50,88,90,55
2118,customer-389795,0,52,31,5,22,32,89,93,57
2119,customer-50841,0,52,15,15,22,51,89,86,50
2120,customer-50840,0,52,18,14,22,51,90,87,49
2121,customer-120588,0,52,4,6,22,49,85,91,60
2122,customer-262744,0,52,38,6,22,10,89,94,57
2123,customer-120225,0,52,97,11,22,49,82,90,63
2124,customer-120224,0,52,19,11,22,49,89,89,53
2125,customer-261808,0,52,6,29,22,5,81,77,48
2126,customer-261807,0,52,9,29,22,5,84,76,43
2127,customer-261795,0,52,28,14,22,10,93,90,49
2128,customer-262271,0,52,31,11,22,10,92,91,52
2129,customer-54278,0,52,5,8,22,53,85,90,59
2130,customer-263694,0,52,9,8,22,11,86,90,58
2131,customer-263693,0,52,19,6,22,11,88,91,56
2132,customer-121575,0,52,59,11,22,69,84,97,67
2133,customer-121316,0,52,95,9,22,50,81,91,64
2134,customer-121315,0,52,22,11,22,51,91,89,51
2135,customer-321846,0,52,98,29,22,27,73,81,61
2136,customer-485757,0,52,5,20,22,9,82,83,55
2137,customer-485758,0,52,93,24,22,9,72,85,68
2138,customer-263796,0,52,26,14,22,17,93,89,48
2139,customer-120954,0,52,16,5,22,50,87,91,57
2140,customer-120955,0,52,90,12,22,50,78,91,68
2141,customer-322302,0,52,25,32,22,4,97,79,29
2142,customer-120846,0,52,59,17,22,69,83,99,69
2143,customer-322303,0,52,27,32,22,3,98,81,30
2144,customer-53978,0,52,36,8,22,53,90,93,56
2145,customer-263216,0,52,27,6,22,11,89,92,56
2146,customer-376149,0,52,81,26,22,36,67,93,80
2147,customer-260595,0,52,80,9,22,6,80,94,70
2148,customer-260596,0,52,73,17,22,6,76,97,76
2149,customer-207249,0,52,21,44,22,6,94,69,17
2150,customer-260868,0,52,89,5,22,9,83,93,64
2151,customer-119500,0,52,88,9,22,48,81,93,67
2152,customer-260867,0,52,27,8,22,9,90,92,54
2153,customer-72619,0,52,10,8,22,57,87,90,57
2154,customer-119499,0,52,8,5,22,48,86,91,59
2155,customer-72620,0,52,96,11,22,56,81,90,63
2156,customer-72617,0,52,29,5,22,58,89,93,57
2157,customer-72618,0,52,19,5,22,57,88,92,57
2158,customer-119397,0,52,16,9,22,67,88,90,54
2159,customer-72621,0,52,1,14,22,56,81,87,60
2160,customer-207541,0,52,20,42,22,6,94,69,19
2161,customer-119037,0,52,48,9,22,67,88,96,60
2162,customer-119036,0,52,41,8,22,66,90,94,57
2163,customer-119139,0,52,94,8,22,47,83,92,64
2164,customer-497581,0,52,74,21,22,38,72,96,79
2165,customer-497582,0,52,74,23,22,38,71,96,80
2166,customer-119035,0,52,35,6,22,66,89,93,57
2167,customer-498050,0,52,79,23,22,39,70,94,79
2168,customer-119034,0,52,42,2,22,66,87,94,61
2169,customer-119033,0,52,27,9,22,65,91,91,53
2170,customer-119865,0,52,8,5,22,48,86,91,59
2171,customer-261515,0,52,78,15,22,5,76,95,74
2172,customer-72615,0,52,47,11,22,58,89,96,59
2173,customer-261046,0,52,75,17,22,5,75,96,76
2174,customer-72616,0,52,41,8,22,58,90,94,57
2175,customer-72614,0,52,41,9,22,59,89,94,57
2176,customer-54574,0,52,16,20,22,53,90,83,45
2177,customer-54575,0,52,99,15,22,53,80,88,61
2178,customer-261329,0,52,27,14,22,10,93,89,48
2179,customer-261330,0,52,25,5,22,9,89,92,57
2180,customer-375607,0,52,77,18,22,35,73,95,77
2181,customer-375606,0,52,72,17,22,36,76,97,75
2182,customer-375605,0,52,66,23,22,36,75,99,77
2183,customer-479019,0,52,99,14,22,35,81,88,61
2184,customer-160629,0,52,8,9,22,22,86,89,57
2185,customer-320433,0,52,20,17,22,27,91,86,46
2186,customer-18264,0,53,17,15,22,75,90,86,48
2187,customer-18263,0,53,12,17,22,76,88,85,50
2188,customer-18262,0,53,5,14,22,76,84,87,56
2189,customer-471163,0,53,89,23,22,14,71,88,72
2190,customer-470775,0,53,93,14,22,14,78,90,66
2191,customer-271533,0,53,5,5,22,19,85,92,60
2192,customer-271532,0,53,18,6,22,19,88,91,56
2193,customer-126692,0,53,31,23,22,62,96,87,40
2194,customer-126693,0,53,29,17,22,63,94,89,46
2195,customer-18037,0,53,21,5,22,76,88,92,58
2196,customer-18036,0,53,16,6,22,77,88,91,56
2197,customer-18035,0,53,18,15,22,77,90,87,48
2198,customer-18034,0,53,12,15,22,78,88,86,51
2199,customer-18033,0,53,5,15,22,78,84,86,56
2200,customer-126695,0,53,19,9,22,63,89,90,54
2201,customer-126694,0,53,25,3,22,63,87,93,59
2202,customer-18031,0,53,4,15,22,79,83,86,57
2203,customer-470387,0,53,10,11,22,14,87,89,56
2204,customer-470388,0,53,4,23,22,14,81,81,54
2205,customer-272055,0,53,11,6,22,20,87,91,58
2206,customer-272054,0,53,19,8,22,20,89,91,55
2207,customer-157979,0,53,8,20,22,30,85,83,51
2208,customer-184150,0,53,24,6,22,15,89,92,56
2209,customer-157980,0,53,5,23,22,30,81,82,53
2210,customer-157942,0,53,9,18,22,46,86,84,52
2211,customer-157943,0,53,0,15,22,46,81,87,60
2212,customer-158191,0,53,8,17,22,46,85,85,54
2213,customer-269434,0,53,21,6,22,17,89,91,56
2214,customer-269436,0,53,9,5,22,17,86,91,59
2215,customer-269435,0,53,16,5,22,17,87,91,57
2216,customer-72299,0,53,11,8,22,64,87,90,56
2217,customer-72300,0,53,22,11,22,63,90,90,52
2218,customer-72301,0,53,29,8,22,63,90,92,54
2219,customer-72302,0,53,32,8,22,63,90,93,56
2220,customer-72298,0,53,12,15,22,64,87,86,52
2221,customer-268897,0,53,16,5,22,16,87,91,57
2222,customer-183890,0,53,18,2,22,15,87,93,60
2223,customer-183889,0,53,15,9,22,15,88,89,55
2224,customer-474510,0,53,35,20,22,11,95,91,46
2225,customer-126326,0,53,36,15,22,64,93,92,50
2226,customer-271014,0,53,14,6,22,18,87,91,57
2227,customer-271013,0,53,18,5,22,19,87,92,58
2228,customer-72219,0,53,22,6,22,54,89,91,56
2229,customer-72220,0,53,94,5,22,55,84,93,63
2230,customer-475332,0,53,23,11,22,11,91,90,52
2231,customer-269949,0,53,17,6,22,18,88,91,57
2232,customer-474919,0,53,30,11,22,11,92,91,52
2233,customer-474920,0,53,29,12,22,11,92,91,51
2234,customer-474921,0,53,28,15,22,11,94,89,47
2235,customer-270482,0,53,14,5,22,18,87,91,58
2236,customer-270481,0,53,18,6,22,18,88,91,56
2237,customer-131506,0,53,4,15,22,53,83,86,56
2238,customer-72001,0,53,26,8,22,64,90,91,54
2239,customer-130789,0,53,85,14,22,52,77,93,71
2240,customer-130788,0,53,94,5,22,52,83,92,63
2241,customer-131144,0,53,17,9,22,53,89,90,54
2242,customer-280096,0,53,94,14,22,40,79,89,65
2243,customer-280552,0,53,94,14,22,41,79,89,65
2244,customer-279626,0,53,93,15,22,40,78,89,66
2245,customer-279625,0,53,97,18,22,40,78,87,63
2246,customer-71932,0,53,0,2,22,55,85,93,61
2247,customer-77094,0,53,20,8,22,50,89,91,56
2248,customer-157687,0,53,2,5,22,46,85,92,61
2249,customer-157688,0,53,96,6,22,45,83,92,63
2250,customer-201785,0,53,12,24,22,8,87,80,44
2251,customer-201786,0,53,13,26,22,8,88,79,41
2252,customer-184419,0,53,24,8,22,15,90,91,54
2253,customer-76819,0,53,42,11,22,51,90,94,57
2254,customer-389129,0,53,42,26,22,31,94,94,49
2255,customer-389128,0,53,44,26,22,31,93,94,50
2256,customer-389127,0,53,44,26,22,31,93,94,50
2257,customer-157726,0,53,10,18,22,30,86,84,50
2258,customer-157727,0,53,4,17,22,29,83,85,56
2259,customer-389126,0,53,42,24,22,31,94,94,50
2260,customer-389125,0,53,40,21,22,31,94,93,49
2261,customer-276941,0,53,33,17,22,27,94,91,48
2262,customer-276940,0,53,36,12,22,27,92,93,52
2263,customer-276939,0,53,38,11,22,27,91,93,54
2264,customer-276938,0,53,34,11,22,27,91,92,53
2265,customer-50747,0,53,77,11,22,81,79,95,71
2266,customer-157429,0,53,50,5,22,45,87,95,61
2267,customer-130073,0,53,2,11,22,51,83,89,59
2268,customer-72005,0,53,28,11,22,62,92,91,51
2269,customer-72006,0,53,23,18,22,62,93,86,43
2270,customer-72008,0,53,91,5,22,61,84,93,63
2271,customer-72009,0,53,80,2,22,61,85,94,63
2272,customer-72010,0,53,41,6,22,61,89,94,59
2273,customer-130432,0,53,2,18,22,51,81,85,58
2274,customer-130431,0,53,93,14,22,51,79,90,66
2275,customer-157430,0,53,38,3,22,45,87,94,60
2276,customer-129357,0,53,91,11,22,49,80,91,67
2277,customer-129355,0,53,26,9,22,50,91,91,52
2278,customer-157431,0,53,19,8,22,45,89,91,55
2279,customer-157432,0,53,7,9,22,44,85,89,57
2280,customer-157468,0,53,11,9,22,29,87,89,56
2281,customer-276393,0,53,38,8,22,26,90,94,57
2282,customer-276392,0,53,30,8,22,26,90,92,56
2283,customer-276391,0,53,27,5,22,26,89,92,57
2284,customer-276390,0,53,34,5,22,26,88,93,58
2285,customer-157469,0,53,8,9,22,29,85,89,57
2286,customer-129715,0,53,19,9,22,50,89,90,53
2287,customer-129714,0,53,11,5,22,50,86,92,59
2288,customer-262465,0,53,68,15,22,4,79,98,73
2289,customer-262755,0,53,6,20,22,6,83,83,53
2290,customer-322546,0,53,99,20,22,28,78,85,61
2291,customer-322547,0,53,92,29,22,28,68,83,69
2292,customer-261984,0,53,80,15,22,4,75,94,74
2293,customer-182773,0,53,63,9,22,15,83,97,68
2294,customer-493048,0,53,21,14,22,33,91,88,49
2295,customer-182772,0,53,47,11,22,15,89,96,60
2296,customer-182778,0,53,29,9,22,13,91,91,53
2297,customer-492274,0,53,98,21,22,32,77,85,62
2298,customer-182780,0,53,38,8,22,12,90,94,57
2299,customer-491983,0,53,12,11,22,34,87,89,54
2300,customer-182779,0,53,36,6,22,12,89,93,57
2301,customer-262283,0,53,8,29,22,5,83,77,46
2302,customer-262282,0,53,8,24,22,6,83,81,50
2303,customer-492517,0,53,15,9,22,34,88,89,54
2304,customer-487110,0,53,18,18,22,37,91,85,46
2305,customer-486834,0,53,100,20,22,10,79,85,60
2306,customer-486835,0,53,98,26,22,10,74,82,61
2307,customer-487368,0,53,95,14,22,10,79,89,65
2308,customer-486022,0,53,83,8,22,37,81,94,67
2309,customer-486570,0,53,16,6,22,37,88,91,56
2310,customer-121680,0,53,21,14,22,51,91,88,49
2311,customer-486303,0,53,1,23,22,9,78,83,58
2312,customer-121681,0,53,5,12,22,51,84,88,57
2313,customer-487651,0,53,20,24,22,36,93,81,38
2314,customer-72515,0,53,20,3,22,54,87,93,59
2315,customer-72516,0,53,27,3,22,54,87,93,59
2316,customer-161587,0,53,0,8,22,22,84,91,61
2317,customer-262934,0,53,76,18,22,3,74,96,76
2318,customer-161586,0,53,4,5,22,23,85,92,61
2319,customer-183054,0,53,34,11,22,16,92,93,53
2320,customer-183060,0,53,27,11,22,13,91,91,52
