ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope
10713,customer-281680,0,70,16,24
10714,customer-454016,0,48,11,11
10715,customer-454076,0,64,66,21
10716,customer-454077,0,64,67,21
10717,customer-281667,0,74,87,30
10718,customer-281752,0,68,9,29
10719,customer-281753,0,67,94,17
10720,customer-393865,0,49,51,14
10721,customer-453876,0,59,6,12
10722,customer-133794,0,61,24,21
10723,customer-393959,0,39,72,3
10724,customer-281863,0,50,92,21
10725,customer-281862,0,50,96,12
10726,customer-133785,0,62,43,11
10727,customer-133784,0,63,33,11
10728,customer-49838,0,54,8,5
10729,customer-156431,0,52,15,14
10730,customer-133758,0,40,6,20
10731,customer-68956,0,63,9,24
10732,customer-393960,0,39,82,15
10733,customer-453861,0,61,34,11
10734,customer-281821,0,54,29,5
10735,customer-68954,0,63,9,20
10736,customer-133682,0,48,23,6
10737,customer-133681,0,49,32,12
10738,customer-68953,0,63,9,15
10739,customer-393866,0,49,50,15
10740,customer-453872,0,60,10,6
10741,customer-453873,0,60,12,12
10742,customer-453874,0,60,11,14
10743,customer-453875,0,59,9,14
10744,customer-68955,0,63,9,24
10745,customer-281666,0,74,98,23
10746,customer-184934,0,55,27,17
10747,customer-394082,0,44,76,9
10748,customer-282428,0,22,85,21
10749,customer-134237,0,53,85,18
10750,customer-43204,0,34,12,12
10751,customer-21089,0,46,9,8
10752,customer-21088,0,46,9,17
10753,customer-21087,0,46,7,21
10754,customer-21086,0,46,5,23
10755,customer-21085,0,47,3,20
10756,customer-21084,0,47,2,15
10757,customer-184955,0,52,89,12
10758,customer-134236,0,53,12,11
10759,customer-184954,0,52,31,3
10760,customer-134211,0,53,25,9
10761,customer-452955,0,61,37,9
10762,customer-394373,0,64,14,12
10763,customer-394372,0,64,17,15
10764,customer-134150,0,61,21,17
10765,customer-134149,0,61,28,20
10766,customer-394371,0,65,12,12
10767,customer-394370,0,65,6,11
10768,customer-452973,0,59,11,6
10769,customer-452844,0,70,2,15
10770,customer-43205,0,34,97,21
10771,customer-134288,0,60,8,6
10772,customer-282447,0,29,2,5
10773,customer-394420,0,66,30,11
10774,customer-314041,0,65,8,17
10775,customer-199632,0,62,82,21
10776,customer-282500,0,23,5,18
10777,customer-394393,0,61,62,27
10778,customer-134348,0,54,9,11
10779,customer-314042,0,65,5,20
10780,customer-452715,0,65,73,18
10781,customer-452716,0,65,75,23
10782,customer-452717,0,66,76,24
10783,customer-452974,0,59,98,11
10784,customer-282479,0,31,10,15
10785,customer-394389,0,60,42,11
10786,customer-394388,0,61,30,14
10787,customer-394387,0,61,22,15
10788,customer-282472,0,30,16,26
10789,customer-394386,0,61,19,21
10790,customer-199670,0,63,6,23
10791,customer-199671,0,63,98,18
10792,customer-21102,0,46,92,32
10793,customer-21101,0,45,92,24
10794,customer-21100,0,45,96,8
10795,customer-452826,0,74,35,14
10796,customer-394081,0,44,30,29
10797,customer-394369,0,65,8,14
10798,customer-21063,0,51,94,11
10799,customer-134038,0,48,0,3
10800,customer-199810,0,71,10,18
10801,customer-453178,0,65,74,20
10802,customer-453179,0,65,78,23
10803,customer-199811,0,71,13,23
10804,customer-314095,0,59,12,17
10805,customer-134037,0,48,24,8
10806,customer-282129,0,70,14,24
10807,customer-199812,0,70,17,26
10808,customer-199813,0,70,23,32
10809,customer-21025,0,57,98,15
10810,customer-21024,0,57,2,12
10811,customer-134025,0,50,12,11
10812,customer-282116,0,75,86,26
10813,customer-453286,0,74,26,20
10814,customer-453287,0,73,22,8
10815,customer-199814,0,69,29,23
10816,customer-394150,0,62,85,6
10817,customer-133995,0,53,99,21
10818,customer-453306,0,70,98,15
10819,customer-81425,0,56,0,11
10820,customer-30891,0,62,55,24
10821,customer-282163,0,56,86,6
10822,customer-134113,0,41,5,17
10823,customer-134114,0,41,8,17
10824,customer-21062,0,51,12,5
10825,customer-282311,0,50,88,15
10826,customer-452975,0,59,98,14
10827,customer-282310,0,50,89,6
10828,customer-156383,0,58,0,11
10829,customer-199755,0,58,8,6
10830,customer-282269,0,54,24,5
10831,customer-282268,0,54,28,2
10832,customer-156384,0,58,96,17
10833,customer-453034,0,60,11,9
10834,customer-314090,0,59,14,12
10835,customer-314091,0,59,19,18
10836,customer-134142,0,62,20,3
10837,customer-314092,0,59,20,14
10838,customer-453114,0,48,0,5
10839,customer-314093,0,59,4,8
10840,customer-282200,0,68,0,17
10841,customer-453117,0,49,66,5
10842,customer-134141,0,62,15,9
10843,customer-156415,0,54,14,14
10844,customer-156416,0,54,92,14
10845,customer-314094,0,59,3,12
10846,customer-199756,0,58,97,6
10847,customer-133633,0,53,11,15
10848,customer-133632,0,53,17,15
10849,customer-184890,0,57,6,9
10850,customer-156527,0,58,20,11
10851,customer-281190,0,23,88,21
10852,customer-454693,0,60,99,5
10853,customer-133287,0,53,20,17
10854,customer-314345,0,25,4,14
10855,customer-393288,0,37,99,18
10856,customer-454694,0,60,94,9
10857,customer-454695,0,60,94,12
10858,customer-393287,0,37,99,11
10859,customer-393286,0,37,7,6
10860,customer-314346,0,25,25,3
10861,customer-314347,0,25,52,14
10862,customer-314348,0,25,54,27
10863,customer-133235,0,60,16,17
10864,customer-454717,0,55,85,17
10865,customer-184862,0,60,27,14
10866,customer-133184,0,52,11,12
10867,customer-281127,0,30,97,26
10868,customer-454763,0,60,12,3
10869,customer-393279,0,38,31,8
10870,customer-393278,0,38,21,18
10871,customer-454690,0,60,12,9
10872,customer-454689,0,60,8,9
10873,customer-454688,0,61,10,12
10874,customer-454687,0,61,11,12
10875,customer-454655,0,68,30,17
10876,customer-281260,0,56,21,12
10877,customer-393327,0,70,5,18
10878,customer-200017,0,58,14,12
10879,customer-133293,0,52,97,21
10880,customer-43128,0,45,5,8
10881,customer-281227,0,70,0,17
10882,customer-454670,0,62,24,15
10883,customer-454671,0,62,23,11
10884,customer-454672,0,62,24,8
10885,customer-281121,0,29,6,15
10886,customer-454673,0,62,27,5
10887,customer-454675,0,62,62,3
10888,customer-454676,0,62,54,3
10889,customer-454677,0,62,41,5
10890,customer-454678,0,61,40,8
10891,customer-281226,0,70,17,24
10892,customer-43127,0,45,26,11
10893,customer-200018,0,58,4,11
10894,customer-281214,0,74,99,26
10895,customer-133288,0,52,10,15
10896,customer-454686,0,61,6,8
10897,customer-454674,0,61,41,2
10898,customer-454654,0,68,24,18
10899,customer-281120,0,30,23,18
10900,customer-133157,0,53,86,17
10901,customer-314375,0,31,1,11
10902,customer-156539,0,58,28,3
10903,customer-20685,0,42,1,17
10904,customer-20684,0,42,11,18
10905,customer-20683,0,43,15,17
10906,customer-20682,0,43,21,12
10907,customer-200080,0,69,24,27
10908,customer-281001,0,53,93,12
10909,customer-133062,0,40,98,17
10910,customer-133061,0,40,11,20
10911,customer-200081,0,69,0,0
10912,customer-156542,0,57,12,6
10913,customer-455063,0,62,26,17
10914,customer-455064,0,62,22,14
10915,customer-314392,0,31,14,12
10916,customer-280965,0,49,94,11
10917,customer-280964,0,49,4,6
10918,customer-393019,0,61,63,23
10919,customer-71895,0,59,5,26
10920,customer-156543,0,57,14,6
10921,customer-71896,0,59,2,21
10922,customer-81575,0,50,42,6
10923,customer-393171,0,49,30,12
10924,customer-455053,0,67,34,18
10925,customer-455052,0,68,22,21
10926,customer-184861,0,60,33,12
10927,customer-454885,0,63,61,21
10928,customer-454886,0,63,66,23
10929,customer-133156,0,52,91,15
10930,customer-314354,0,25,33,20
10931,customer-281095,0,29,18,20
10932,customer-314355,0,24,8,3
10933,customer-454940,0,70,55,18
10934,customer-454941,0,70,59,17
10935,customer-281076,0,21,96,20
10936,customer-393277,0,39,4,14
10937,customer-281075,0,21,99,26
10938,customer-133098,0,60,28,11
10939,customer-393175,0,49,54,12
10940,customer-393174,0,49,52,9
10941,customer-455014,0,71,11,11
10942,customer-455015,0,71,4,11
10943,customer-393173,0,49,50,6
10944,customer-200075,0,71,8,17
10945,customer-81574,0,50,24,11
10946,customer-393172,0,49,39,5
10947,customer-200076,0,71,9,20
10948,customer-133099,0,60,17,8
10949,customer-454653,0,68,22,23
10950,customer-281261,0,56,88,6
10951,customer-314344,0,25,3,23
10952,customer-281576,0,30,0,21
10953,customer-393696,0,63,16,12
10954,customer-393695,0,63,15,9
10955,customer-199898,0,63,81,21
10956,customer-393694,0,63,18,9
10957,customer-281567,0,30,20,12
10958,customer-281566,0,30,23,26
10959,customer-133501,0,53,77,8
10960,customer-393693,0,63,21,14
10961,customer-49897,0,49,10,15
10962,customer-49898,0,49,6,17
10963,customer-393692,0,63,22,15
10964,customer-393691,0,64,21,15
10965,customer-393690,0,64,21,14
10966,customer-393689,0,64,21,9
10967,customer-281542,0,29,23,15
10968,customer-393688,0,64,21,5
10969,customer-393687,0,64,26,9
10970,customer-199936,0,64,1,23
10971,customer-133444,0,60,23,9
10972,customer-454283,0,61,25,8
10973,customer-133502,0,53,54,5
10974,customer-393697,0,62,20,20
10975,customer-393698,0,62,22,27
10976,customer-393699,0,61,23,24
10977,customer-454131,0,71,52,15
10978,customer-68946,0,65,28,17
10979,customer-281639,0,23,89,14
10980,customer-281638,0,23,28,15
10981,customer-393707,0,61,62,21
10982,customer-68945,0,65,16,23
10983,customer-133579,0,60,21,11
10984,customer-68944,0,65,7,24
10985,customer-454209,0,71,8,14
10986,customer-454210,0,71,0,14
10987,customer-281524,0,22,99,27
10988,customer-314184,0,46,6,8
10989,customer-454248,0,69,21,12
10990,customer-454249,0,69,26,18
10991,customer-156471,0,51,19,11
10992,customer-49880,0,51,22,6
10993,customer-133528,0,52,11,14
10994,customer-49881,0,51,16,5
10995,customer-393700,0,61,25,17
10996,customer-20866,0,46,89,38
10997,customer-20865,0,45,91,24
10998,customer-20864,0,45,89,6
10999,customer-314185,0,46,0,11
11000,customer-314332,0,25,87,20
11001,customer-393683,0,65,14,6
11002,customer-281520,0,21,92,12
11003,customer-454485,0,64,66,24
11004,customer-199958,0,68,92,6
11005,customer-199959,0,68,0,5
11006,customer-314339,0,25,3,24
11007,customer-281300,0,67,1,30
11008,customer-133334,0,48,26,12
11009,customer-314340,0,25,1,27
11010,customer-454541,0,70,55,15
11011,customer-156491,0,48,6,11
11012,customer-133333,0,49,31,18
11013,customer-454484,0,63,63,23
11014,customer-314341,0,25,98,30
11015,customer-20788,0,57,97,15
11016,customer-20787,0,57,1,11
11017,customer-49946,0,42,2,23
11018,customer-49947,0,42,98,24
11019,customer-133323,0,50,14,17
11020,customer-393398,0,45,29,35
11021,customer-314342,0,25,3,30
11022,customer-454615,0,71,9,11
11023,customer-454616,0,71,5,12
11024,customer-314343,0,25,5,29
11025,customer-393399,0,44,0,0
11026,customer-394421,0,66,32,9
11027,customer-30982,0,48,8,6
11028,customer-199957,0,68,96,6
11029,customer-393682,0,65,17,12
11030,customer-281506,0,21,93,35
11031,customer-454292,0,60,98,9
11032,customer-454293,0,60,95,12
11033,customer-281505,0,21,32,14
11034,customer-20826,0,50,92,12
11035,customer-20825,0,50,20,3
11036,customer-156472,0,51,9,5
11037,customer-454294,0,60,0,15
11038,customer-49921,0,45,20,6
11039,customer-133409,0,40,8,21
11040,customer-156473,0,51,1,5
11041,customer-281446,0,54,89,6
11042,customer-454316,0,55,84,24
11043,customer-314336,0,25,4,35
11044,customer-393465,0,62,89,12
11045,customer-314337,0,25,3,30
11046,customer-454361,0,60,16,6
11047,customer-454362,0,60,10,3
11048,customer-281409,0,50,96,15
11049,customer-314338,0,25,99,26
11050,customer-199956,0,68,93,8
11051,customer-43145,0,43,14,15
11052,customer-394422,0,65,36,11
11053,customer-185012,0,67,22,8
11054,customer-156298,0,57,68,2
11055,customer-283715,0,22,90,26
11056,customer-283714,0,22,90,36
11057,customer-283712,0,21,29,6
11058,customer-283711,0,21,38,23
11059,customer-156048,0,58,99,5
11060,customer-450731,0,51,65,15
11061,customer-450732,0,51,64,17
11062,customer-283619,0,50,82,20
11063,customer-283618,0,50,86,8
11064,customer-450738,0,53,67,20
11065,customer-450739,0,53,70,14
11066,customer-49513,0,53,9,11
11067,customer-135000,0,60,99,11
11068,customer-49514,0,53,93,9
11069,customer-395345,0,39,86,18
11070,customer-395344,0,39,97,6
11071,customer-134948,0,53,86,5
11072,customer-395343,0,39,31,9
11073,customer-198858,0,63,6,18
11074,customer-134925,0,53,39,8
11075,customer-134924,0,53,37,23
11076,customer-135056,0,55,22,20
11077,customer-135057,0,55,21,20
11078,customer-450715,0,48,15,8
11079,customer-135058,0,54,20,15
11080,customer-313638,0,25,88,5
11081,customer-198822,0,62,86,17
11082,customer-135110,0,48,14,8
11083,customer-450458,0,68,98,21
11084,customer-30721,0,42,18,11
11085,customer-283818,0,24,4,15
11086,customer-30722,0,42,4,20
11087,customer-450568,0,62,38,20
11088,customer-450569,0,62,41,18
11089,customer-283799,0,32,21,8
11090,customer-198859,0,63,0,15
11091,customer-313641,0,25,88,0
11092,customer-450601,0,55,94,6
11093,customer-395392,0,71,4,20
11094,customer-135067,0,54,5,14
11095,customer-395391,0,71,5,17
11096,customer-283789,0,31,27,8
11097,customer-313642,0,25,48,9
11098,customer-69135,0,49,99,14
11099,customer-450637,0,59,9,11
11100,customer-450638,0,59,5,8
11101,customer-69134,0,49,2,11
11102,customer-135068,0,54,97,11
11103,customer-450448,0,69,14,12
11104,customer-283584,0,54,95,14
11105,customer-450892,0,73,55,9
11106,customer-199012,0,69,0,0
11107,customer-43281,0,58,14,36
11108,customer-283403,0,22,98,33
11109,customer-185150,0,57,96,9
11110,customer-451118,0,59,4,15
11111,customer-451119,0,59,0,14
11112,customer-199057,0,67,39,6
11113,customer-134830,0,42,8,14
11114,customer-134829,0,41,2,15
11115,customer-156134,0,58,1,12
11116,customer-451195,0,48,10,3
11117,customer-185149,0,58,10,6
11118,customer-199058,0,67,46,5
11119,customer-395120,0,65,35,14
11120,customer-49556,0,51,15,8
11121,customer-49557,0,51,18,12
11122,customer-395119,0,65,29,12
11123,customer-451206,0,49,66,14
11124,customer-451207,0,50,68,18
11125,customer-451208,0,50,66,18
11126,customer-451209,0,50,63,15
11127,customer-43282,0,58,11,38
11128,customer-30755,0,38,5,20
11129,customer-21393,0,43,15,6
11130,customer-30754,0,38,4,23
11131,customer-450893,0,73,62,11
11132,customer-313652,0,25,54,32
11133,customer-156052,0,57,50,2
11134,customer-134864,0,61,23,9
11135,customer-134863,0,62,28,12
11136,customer-395249,0,49,53,14
11137,customer-395248,0,49,50,14
11138,customer-283483,0,56,94,9
11139,customer-450928,0,70,19,17
11140,customer-450929,0,70,15,14
11141,customer-283583,0,54,2,11
11142,customer-283482,0,56,98,11
11143,customer-198952,0,57,8,8
11144,customer-450941,0,69,96,24
11145,customer-81265,0,50,34,8
11146,customer-30751,0,38,12,5
11147,customer-283447,0,75,95,9
11148,customer-451052,0,62,41,21
11149,customer-30752,0,38,0,18
11150,customer-30753,0,38,4,24
11151,customer-134862,0,62,35,9
11152,customer-134861,0,62,27,14
11153,customer-156053,0,57,61,5
11154,customer-450447,0,70,17,14
11155,customer-450446,0,70,19,14
11156,customer-77254,0,45,52,6
11157,customer-21574,0,47,5,52
11158,customer-198634,0,64,4,12
11159,customer-449970,0,68,0,20
11160,customer-449971,0,68,98,23
11161,customer-21566,0,47,95,35
11162,customer-21565,0,47,95,24
11163,customer-21564,0,47,93,14
11164,customer-198681,0,57,7,14
11165,customer-284231,0,32,11,6
11166,customer-395774,0,60,59,24
11167,customer-135416,0,55,21,21
11168,customer-135415,0,55,21,24
11169,customer-395773,0,60,55,20
11170,customer-450080,0,63,36,15
11171,customer-313450,0,50,28,11
11172,customer-135414,0,56,20,27
11173,customer-135413,0,56,19,26
11174,customer-284221,0,31,98,15
11175,customer-395771,0,60,54,14
11176,customer-395770,0,60,46,11
11177,customer-198739,0,69,0,0
11178,customer-21575,0,47,6,45
11179,customer-21576,0,46,8,38
11180,customer-21577,0,46,9,30
11181,customer-395807,0,65,33,18
11182,customer-284341,0,57,0,17
11183,customer-449915,0,74,60,21
11184,customer-449916,0,74,59,17
11185,customer-155982,0,50,8,21
11186,customer-135471,0,48,8,12
11187,customer-135470,0,49,18,17
11188,customer-155983,0,50,6,21
11189,customer-313409,0,58,17,15
11190,customer-284337,0,57,23,27
11191,customer-395938,0,48,49,11
11192,customer-450116,0,55,25,2
11193,customer-395937,0,48,52,11
11194,customer-449960,0,69,6,8
11195,customer-198583,0,62,6,11
11196,customer-313410,0,57,19,18
11197,customer-313411,0,57,18,17
11198,customer-135428,0,54,6,15
11199,customer-284297,0,25,88,20
11200,customer-395808,0,65,40,15
11201,customer-21582,0,46,97,18
11202,customer-21581,0,46,99,15
11203,customer-21580,0,46,98,15
11204,customer-449959,0,69,11,8
11205,customer-313451,0,50,9,11
11206,customer-21546,0,51,90,14
11207,customer-21545,0,51,0,5
11208,customer-185193,0,56,25,12
11209,customer-283909,0,57,98,15
11210,customer-283908,0,57,0,15
11211,customer-283907,0,57,4,15
11212,customer-21507,0,57,95,15
11213,customer-21506,0,57,7,15
11214,customer-283906,0,57,18,23
11215,customer-283905,0,57,24,35
11216,customer-77256,0,44,39,12
11217,customer-185192,0,56,26,15
11218,customer-395533,0,62,1,8
11219,customer-395465,0,44,82,17
11220,customer-283877,0,76,1,6
11221,customer-283876,0,76,11,9
11222,customer-283875,0,76,9,11
11223,customer-450410,0,73,58,15
11224,customer-450411,0,74,63,18
11225,customer-395464,0,44,17,21
11226,customer-283859,0,24,86,12
11227,customer-283858,0,25,19,20
11228,customer-135185,0,42,10,8
11229,customer-77255,0,45,37,17
11230,customer-283878,0,76,88,5
11231,customer-451210,0,50,61,17
11232,customer-198784,0,67,42,6
11233,customer-450253,0,53,64,15
11234,customer-284145,0,23,100,15
11235,customer-284144,0,23,96,23
11236,customer-155996,0,48,11,15
11237,customer-135361,0,60,0,15
11238,customer-135360,0,60,2,15
11239,customer-198740,0,69,0,0
11240,customer-155997,0,48,12,17
11241,customer-155998,0,48,10,15
11242,customer-450150,0,59,8,12
11243,customer-450151,0,59,9,11
11244,customer-450254,0,53,62,18
11245,customer-450152,0,59,9,9
11246,customer-284053,0,50,86,12
11247,customer-284052,0,50,8,6
11248,customer-135308,0,53,27,12
11249,customer-284051,0,50,17,11
11250,customer-313496,0,46,3,12
11251,customer-135281,0,52,32,12
11252,customer-156036,0,57,81,5
11253,customer-450246,0,51,62,21
11254,customer-450247,0,51,62,23
11255,customer-284012,0,55,96,14
11256,customer-135309,0,53,81,6
11257,customer-313408,0,58,17,11
11258,customer-199059,0,67,49,6
11259,customer-199060,0,67,50,6
11260,customer-199401,0,63,6,17
11261,customer-394657,0,38,38,5
11262,customer-313768,0,66,87,30
11263,customer-282896,0,29,96,18
11264,customer-452168,0,48,11,6
11265,customer-282895,0,29,12,18
11266,customer-134399,0,48,27,9
11267,customer-313769,0,67,85,41
11268,customer-452173,0,49,68,6
11269,customer-452174,0,49,69,6
11270,customer-30825,0,60,18,27
11271,customer-282875,0,22,89,14
11272,customer-30826,0,60,22,17
11273,customer-199493,0,58,2,3
11274,customer-452179,0,50,75,11
11275,customer-452180,0,50,78,12
11276,customer-452181,0,50,82,17
11277,customer-452182,0,50,82,17
11278,customer-452183,0,51,77,14
11279,customer-452184,0,51,71,17
11280,customer-452185,0,51,68,17
11281,customer-452089,0,59,2,20
11282,customer-394658,0,38,22,5
11283,customer-313767,0,66,89,26
11284,customer-134474,0,41,5,17
11285,customer-451885,0,72,18,24
11286,customer-451886,0,72,16,23
11287,customer-451887,0,71,14,21
11288,customer-199332,0,67,44,5
11289,customer-313753,0,62,99,12
